# a0 a2 a4 a6 delta sigma
1.00000 0.05637 -0.00228 0.00000 0.00 2.96
1.00000 0.05626 -0.00227 0.00000 0.00 2.96
1.00000 0.05615 -0.00226 0.00000 0.00 2.96
1.00000 0.05604 -0.00225 0.00000 0.00 2.97
1.00000 0.05593 -0.00224 0.00000 0.00 2.97
1.00000 0.05582 -0.00223 0.00000 0.00 2.97
1.00000 0.05571 -0.00223 0.00000 0.00 2.97
1.00000 0.05560 -0.00222 0.00000 0.00 2.98
1.00000 0.05549 -0.00221 0.00000 0.00 2.98
1.00000 0.05538 -0.00220 0.00000 0.00 2.98
1.00000 0.05527 -0.00219 0.00000 0.00 2.99
1.00000 0.05516 -0.00218 0.00000 0.00 2.99
1.00000 0.05505 -0.00217 0.00000 0.00 2.99
1.00000 0.05494 -0.00216 0.00000 0.00 3.00
1.00000 0.05483 -0.00215 0.00000 0.00 3.00
1.00000 0.05472 -0.00215 0.00000 0.00 3.00
1.00000 0.05462 -0.00214 0.00000 0.00 3.00
1.00000 0.05451 -0.00213 0.00000 0.00 3.01
1.00000 0.05440 -0.00212 0.00000 0.00 3.01
1.00000 0.05430 -0.00211 0.00000 0.00 3.01
1.00000 0.05419 -0.00210 0.00000 0.00 3.02
1.00000 0.05408 -0.00210 0.00000 0.00 3.02
1.00000 0.05398 -0.00209 0.00000 0.00 3.02
1.00000 0.05387 -0.00208 0.00000 0.00 3.03
1.00000 0.05377 -0.00207 0.00000 0.00 3.03
1.00000 0.05366 -0.00206 0.00000 0.00 3.03
1.00000 0.05356 -0.00205 0.00000 0.00 3.03
1.00000 0.05346 -0.00205 0.00000 0.00 3.04
1.00000 0.05335 -0.00204 0.00000 0.00 3.04
1.00000 0.05325 -0.00203 0.00000 0.00 3.04
1.00000 0.05315 -0.00202 0.00000 0.00 3.05
1.00000 0.05304 -0.00201 0.00000 0.00 3.05
1.00000 0.05294 -0.00201 0.00000 0.00 3.05
1.00000 0.05284 -0.00200 0.00000 0.00 3.06
1.00000 0.05274 -0.00199 0.00000 0.00 3.06
1.00000 0.05263 -0.00198 0.00000 0.00 3.06
1.00000 0.05253 -0.00197 0.00000 0.00 3.06
1.00000 0.05243 -0.00197 0.00000 0.00 3.07
1.00000 0.05233 -0.00196 0.00000 0.00 3.07
1.00000 0.05223 -0.00195 0.00000 0.00 3.07
1.00000 0.05213 -0.00194 0.00000 0.00 3.08
1.00000 0.05203 -0.00194 0.00000 0.00 3.08
1.00000 0.05193 -0.00193 0.00000 0.00 3.08
1.00000 0.05183 -0.00192 0.00000 0.00 3.08
1.00000 0.05173 -0.00191 0.00000 0.00 3.09
1.00000 0.05163 -0.00191 0.00000 0.00 3.09
1.00000 0.05154 -0.00190 0.00000 0.00 3.09
1.00000 0.05144 -0.00189 0.00000 0.00 3.10
