# a0 a2 a4 a6 delta sigma
1.00000 0.33106 -0.08747 -0.00000 0.00 1.96
1.00000 0.33058 -0.08711 -0.00000 0.00 1.96
1.00000 0.33010 -0.08675 -0.00000 0.00 1.97
1.00000 0.32962 -0.08640 -0.00000 0.00 1.97
1.00000 0.32914 -0.08604 -0.00000 0.00 1.98
1.00000 0.32866 -0.08569 -0.00000 0.00 1.98
1.00000 0.32818 -0.08534 -0.00000 0.00 1.98
1.00000 0.32770 -0.08498 -0.00000 0.00 1.99
1.00000 0.32722 -0.08463 -0.00000 0.00 1.99
1.00000 0.32674 -0.08428 -0.00000 0.00 2.00
1.00000 0.32626 -0.08394 -0.00000 0.00 2.00
1.00000 0.32578 -0.08359 -0.00000 0.00 2.00
1.00000 0.32529 -0.08324 -0.00000 0.00 2.01
1.00000 0.32481 -0.08290 -0.00000 0.00 2.01
1.00000 0.32433 -0.08255 -0.00000 0.00 2.02
1.00000 0.32385 -0.08221 -0.00000 0.00 2.02
1.00000 0.32336 -0.08187 -0.00000 0.00 2.02
1.00000 0.32288 -0.08153 -0.00000 0.00 2.03
1.00000 0.32239 -0.08119 -0.00000 0.00 2.03
1.00000 0.32191 -0.08085 -0.00000 0.00 2.04
1.00000 0.32142 -0.08051 -0.00000 0.00 2.04
1.00000 0.32094 -0.08018 -0.00000 0.00 2.04
1.00000 0.32045 -0.07984 -0.00000 0.00 2.05
1.00000 0.31997 -0.07951 -0.00000 0.00 2.05
1.00000 0.31948 -0.07918 -0.00000 0.00 2.06
1.00000 0.31900 -0.07885 -0.00000 0.00 2.06
1.00000 0.31851 -0.07851 -0.00000 0.00 2.06
1.00000 0.31803 -0.07818 -0.00000 0.00 2.07
1.00000 0.31754 -0.07786 -0.00000 0.00 2.07
1.00000 0.31705 -0.07753 -0.00000 0.00 2.08
1.00000 0.31656 -0.07720 -0.00000 0.00 2.08
1.00000 0.31608 -0.07688 -0.00000 0.00 2.08
1.00000 0.31559 -0.07655 -0.00000 0.00 2.09
1.00000 0.31510 -0.07623 -0.00000 0.00 2.09
1.00000 0.31461 -0.07591 -0.00000 0.00 2.10
1.00000 0.31413 -0.07559 -0.00000 0.00 2.10
1.00000 0.31364 -0.07527 -0.00000 0.00 2.10
1.00000 0.31315 -0.07495 -0.00000 0.00 2.11
1.00000 0.31266 -0.07463 -0.00000 0.00 2.11
1.00000 0.31217 -0.07432 -0.00000 0.00 2.12
1.00000 0.31168 -0.07400 -0.00000 0.00 2.12
1.00000 0.31120 -0.07369 -0.00000 0.00 2.12
1.00000 0.31071 -0.07337 -0.00000 0.00 2.13
1.00000 0.31022 -0.07306 -0.00000 0.00 2.13
1.00000 0.30973 -0.07275 -0.00000 0.00 2.14
1.00000 0.30924 -0.07244 -0.00000 0.00 2.14
1.00000 0.30875 -0.07213 -0.00000 0.00 2.14
1.00000 0.30826 -0.07183 -0.00000 0.00 2.15
1.00000 0.30777 -0.07152 -0.00000 0.00 2.15
1.00000 0.30728 -0.07121 -0.00000 0.00 2.16
1.00000 0.30679 -0.07091 -0.00000 0.00 2.16
1.00000 0.30630 -0.07061 -0.00000 0.00 2.16
1.00000 0.30581 -0.07031 -0.00000 0.00 2.17
1.00000 0.30532 -0.07000 -0.00000 0.00 2.17
1.00000 0.30483 -0.06971 -0.00000 0.00 2.18
1.00000 0.30434 -0.06941 -0.00000 0.00 2.18
1.00000 0.30385 -0.06911 -0.00000 0.00 2.18
1.00000 0.30336 -0.06881 -0.00000 0.00 2.19
1.00000 0.30288 -0.06852 -0.00000 0.00 2.19
1.00000 0.30239 -0.06822 -0.00000 0.00 2.20
1.00000 0.30190 -0.06793 -0.00000 0.00 2.20
1.00000 0.30141 -0.06764 -0.00000 0.00 2.20
1.00000 0.30092 -0.06735 -0.00000 0.00 2.21
1.00000 0.30043 -0.06706 -0.00000 0.00 2.21
1.00000 0.29994 -0.06677 -0.00000 0.00 2.22
1.00000 0.29945 -0.06648 -0.00000 0.00 2.22
1.00000 0.29896 -0.06620 -0.00000 0.00 2.22
1.00000 0.29847 -0.06591 -0.00000 0.00 2.23
1.00000 0.29798 -0.06563 -0.00000 0.00 2.23
1.00000 0.29749 -0.06534 -0.00000 0.00 2.24
1.00000 0.29700 -0.06506 -0.00000 0.00 2.24
1.00000 0.29651 -0.06478 -0.00000 0.00 2.24
1.00000 0.29602 -0.06450 -0.00000 0.00 2.25
1.00000 0.29554 -0.06422 -0.00000 0.00 2.25
1.00000 0.29505 -0.06394 -0.00000 0.00 2.26
1.00000 0.29456 -0.06367 -0.00000 0.00 2.26
1.00000 0.29407 -0.06339 -0.00000 0.00 2.26
1.00000 0.29358 -0.06312 -0.00000 0.00 2.27
1.00000 0.29309 -0.06284 -0.00000 0.00 2.27
1.00000 0.29261 -0.06257 -0.00000 0.00 2.28
1.00000 0.29212 -0.06230 -0.00000 0.00 2.28
1.00000 0.29163 -0.06203 -0.00000 0.00 2.28
1.00000 0.29114 -0.06176 -0.00000 0.00 2.29
1.00000 0.29066 -0.06149 -0.00000 0.00 2.29
1.00000 0.29017 -0.06123 -0.00000 0.00 2.30
1.00000 0.28968 -0.06096 -0.00000 0.00 2.30
1.00000 0.28920 -0.06070 -0.00000 0.00 2.30
1.00000 0.28871 -0.06043 -0.00000 0.00 2.31
1.00000 0.28822 -0.06017 -0.00000 0.00 2.31
1.00000 0.28774 -0.05991 -0.00000 0.00 2.32
1.00000 0.28725 -0.05965 -0.00000 0.00 2.32
1.00000 0.28677 -0.05939 -0.00000 0.00 2.32
1.00000 0.28628 -0.05913 -0.00000 0.00 2.33
1.00000 0.28580 -0.05887 -0.00000 0.00 2.33
1.00000 0.28531 -0.05862 -0.00000 0.00 2.34
1.00000 0.28483 -0.05836 -0.00000 0.00 2.34
1.00000 0.28434 -0.05811 -0.00000 0.00 2.34
1.00000 0.28386 -0.05786 -0.00000 0.00 2.35
1.00000 0.28337 -0.05760 -0.00000 0.00 2.35
1.00000 0.28289 -0.05735 -0.00000 0.00 2.36
1.00000 0.28241 -0.05710 -0.00000 0.00 2.36
1.00000 0.28192 -0.05685 -0.00000 0.00 2.36
1.00000 0.28144 -0.05661 -0.00000 0.00 2.37
1.00000 0.28096 -0.05636 -0.00000 0.00 2.37
1.00000 0.28048 -0.05611 -0.00000 0.00 2.38
1.00000 0.28000 -0.05587 -0.00000 0.00 2.38
1.00000 0.27951 -0.05562 -0.00000 0.00 2.38
1.00000 0.27903 -0.05538 -0.00000 0.00 2.39
1.00000 0.27855 -0.05514 -0.00000 0.00 2.39
1.00000 0.27807 -0.05490 -0.00000 0.00 2.40
1.00000 0.27759 -0.05466 -0.00000 0.00 2.40
1.00000 0.27711 -0.05442 -0.00000 0.00 2.40
1.00000 0.27663 -0.05418 -0.00000 0.00 2.41
1.00000 0.27615 -0.05395 -0.00000 0.00 2.41
1.00000 0.27568 -0.05371 -0.00000 0.00 2.42
1.00000 0.27520 -0.05348 -0.00000 0.00 2.42
1.00000 0.27472 -0.05324 -0.00000 0.00 2.42
1.00000 0.27424 -0.05301 -0.00000 0.00 2.43
1.00000 0.27377 -0.05278 -0.00000 0.00 2.43
1.00000 0.27329 -0.05255 -0.00000 0.00 2.44
1.00000 0.27281 -0.05232 -0.00000 0.00 2.44
1.00000 0.27234 -0.05209 -0.00000 0.00 2.44
1.00000 0.27186 -0.05186 -0.00000 0.00 2.45
1.00000 0.27139 -0.05163 -0.00000 0.00 2.45
1.00000 0.27091 -0.05141 -0.00000 0.00 2.46
1.00000 0.27044 -0.05118 -0.00000 0.00 2.46
1.00000 0.26996 -0.05096 -0.00000 0.00 2.46
1.00000 0.26949 -0.05074 -0.00000 0.00 2.47
1.00000 0.26902 -0.05052 -0.00000 0.00 2.47
1.00000 0.26854 -0.05029 -0.00000 0.00 2.48
1.00000 0.26807 -0.05008 -0.00000 0.00 2.48
1.00000 0.26760 -0.04986 -0.00000 0.00 2.48
1.00000 0.26713 -0.04964 -0.00000 0.00 2.49
1.00000 0.26666 -0.04942 -0.00000 0.00 2.49
1.00000 0.26619 -0.04920 -0.00000 0.00 2.50
1.00000 0.26572 -0.04899 -0.00000 0.00 2.50
1.00000 0.26525 -0.04878 -0.00000 0.00 2.50
1.00000 0.26478 -0.04856 -0.00000 0.00 2.51
1.00000 0.26431 -0.04835 -0.00000 0.00 2.51
1.00000 0.26384 -0.04814 -0.00000 0.00 2.52
1.00000 0.26338 -0.04793 -0.00000 0.00 2.52
1.00000 0.26291 -0.04772 -0.00000 0.00 2.52
1.00000 0.26244 -0.04751 -0.00000 0.00 2.53
1.00000 0.26198 -0.04730 -0.00000 0.00 2.53
1.00000 0.26151 -0.04710 -0.00000 0.00 2.54
1.00000 0.26105 -0.04689 -0.00000 0.00 2.54
1.00000 0.26058 -0.04668 -0.00000 0.00 2.54
1.00000 0.26012 -0.04648 -0.00000 0.00 2.55
1.00000 0.25966 -0.04628 -0.00000 0.00 2.55
1.00000 0.25919 -0.04608 -0.00000 0.00 2.56
1.00000 0.25873 -0.04587 -0.00000 0.00 2.56
1.00000 0.25827 -0.04567 -0.00000 0.00 2.56
1.00000 0.25781 -0.04547 -0.00000 0.00 2.57
1.00000 0.25735 -0.04528 -0.00000 0.00 2.57
1.00000 0.25689 -0.04508 -0.00000 0.00 2.58
1.00000 0.25643 -0.04488 -0.00000 0.00 2.58
1.00000 0.25597 -0.04468 -0.00000 0.00 2.58
1.00000 0.25551 -0.04449 -0.00000 0.00 2.59
1.00000 0.25505 -0.04430 -0.00000 0.00 2.59
1.00000 0.25459 -0.04410 -0.00000 0.00 2.60
1.00000 0.25414 -0.04391 -0.00000 0.00 2.60
1.00000 0.25368 -0.04372 -0.00000 0.00 2.60
1.00000 0.25323 -0.04353 -0.00000 0.00 2.61
1.00000 0.25277 -0.04334 -0.00000 0.00 2.61
1.00000 0.25232 -0.04315 -0.00000 0.00 2.62
1.00000 0.25186 -0.04296 -0.00000 0.00 2.62
1.00000 0.25141 -0.04277 -0.00000 0.00 2.62
1.00000 0.25096 -0.04259 -0.00000 0.00 2.63
1.00000 0.25050 -0.04240 -0.00000 0.00 2.63
1.00000 0.25005 -0.04222 -0.00000 0.00 2.64
1.00000 0.24960 -0.04203 -0.00000 0.00 2.64
1.00000 0.24915 -0.04185 -0.00000 0.00 2.64
1.00000 0.24870 -0.04167 -0.00000 0.00 2.65
1.00000 0.24825 -0.04149 -0.00000 0.00 2.65
1.00000 0.24780 -0.04130 -0.00000 0.00 2.66
1.00000 0.24736 -0.04113 -0.00000 0.00 2.66
1.00000 0.24691 -0.04095 -0.00000 0.00 2.66
1.00000 0.24646 -0.04077 -0.00000 0.00 2.67
1.00000 0.24601 -0.04059 -0.00000 0.00 2.67
1.00000 0.24557 -0.04041 -0.00000 0.00 2.68
1.00000 0.24512 -0.04024 -0.00000 0.00 2.68
1.00000 0.24468 -0.04006 -0.00000 0.00 2.68
1.00000 0.24424 -0.03989 -0.00000 0.00 2.69
1.00000 0.24379 -0.03972 -0.00000 0.00 2.69
1.00000 0.24335 -0.03954 -0.00000 0.00 2.70
1.00000 0.24291 -0.03937 -0.00000 0.00 2.70
1.00000 0.24247 -0.03920 -0.00000 0.00 2.70
1.00000 0.24203 -0.03903 -0.00000 0.00 2.71
1.00000 0.24159 -0.03886 -0.00000 0.00 2.71
1.00000 0.24115 -0.03869 -0.00000 0.00 2.72
1.00000 0.24071 -0.03853 -0.00000 0.00 2.72
1.00000 0.24027 -0.03836 -0.00000 0.00 2.72
1.00000 0.23984 -0.03819 -0.00000 0.00 2.73
1.00000 0.23940 -0.03803 -0.00000 0.00 2.73
1.00000 0.23896 -0.03786 -0.00000 0.00 2.74
1.00000 0.23853 -0.03770 -0.00000 0.00 2.74
1.00000 0.23809 -0.03753 -0.00000 0.00 2.74
1.00000 0.23766 -0.03737 -0.00000 0.00 2.75
1.00000 0.23723 -0.03721 -0.00000 0.00 2.75
1.00000 0.23679 -0.03705 -0.00000 0.00 2.76
1.00000 0.23636 -0.03689 -0.00000 0.00 2.76
1.00000 0.23593 -0.03673 -0.00000 0.00 2.76
1.00000 0.23550 -0.03657 -0.00000 0.00 2.77
1.00000 0.23507 -0.03641 -0.00000 0.00 2.77
1.00000 0.23464 -0.03626 -0.00000 0.00 2.78
1.00000 0.23421 -0.03610 -0.00000 0.00 2.78
1.00000 0.23378 -0.03594 -0.00000 0.00 2.78
1.00000 0.23336 -0.03579 -0.00000 0.00 2.79
1.00000 0.23293 -0.03563 -0.00000 0.00 2.79
1.00000 0.23250 -0.03548 -0.00000 0.00 2.80
1.00000 0.23208 -0.03533 -0.00000 0.00 2.80
1.00000 0.23165 -0.03518 -0.00000 0.00 2.80
1.00000 0.23123 -0.03502 -0.00000 0.00 2.81
1.00000 0.23081 -0.03487 -0.00000 0.00 2.81
1.00000 0.23038 -0.03472 -0.00000 0.00 2.82
1.00000 0.22996 -0.03457 -0.00000 0.00 2.82
1.00000 0.22954 -0.03443 -0.00000 0.00 2.82
1.00000 0.22912 -0.03428 -0.00000 0.00 2.83
1.00000 0.22870 -0.03413 -0.00000 0.00 2.83
1.00000 0.22828 -0.03398 -0.00000 0.00 2.84
1.00000 0.22786 -0.03384 -0.00000 0.00 2.84
1.00000 0.22745 -0.03369 -0.00000 0.00 2.84
1.00000 0.22703 -0.03355 -0.00000 0.00 2.85
1.00000 0.22661 -0.03340 -0.00000 0.00 2.85
1.00000 0.22620 -0.03326 -0.00000 0.00 2.86
1.00000 0.22578 -0.03312 -0.00000 0.00 2.86
1.00000 0.22537 -0.03298 -0.00000 0.00 2.86
1.00000 0.22496 -0.03283 -0.00000 0.00 2.87
1.00000 0.22454 -0.03269 -0.00000 0.00 2.87
1.00000 0.22413 -0.03255 -0.00000 0.00 2.88
1.00000 0.22372 -0.03241 -0.00000 0.00 2.88
1.00000 0.22331 -0.03228 -0.00000 0.00 2.88
1.00000 0.22290 -0.03214 -0.00000 0.00 2.89
1.00000 0.22249 -0.03200 -0.00000 0.00 2.89
1.00000 0.22208 -0.03186 -0.00000 0.00 2.90
1.00000 0.22168 -0.03173 -0.00000 0.00 2.90
1.00000 0.22127 -0.03159 -0.00000 0.00 2.90
1.00000 0.22086 -0.03146 -0.00000 0.00 2.91
1.00000 0.22046 -0.03132 -0.00000 0.00 2.91
1.00000 0.22005 -0.03119 -0.00000 0.00 2.92
1.00000 0.21965 -0.03106 -0.00000 0.00 2.92
1.00000 0.21924 -0.03093 -0.00000 0.00 2.92
1.00000 0.21884 -0.03079 -0.00000 0.00 2.93
1.00000 0.21844 -0.03066 -0.00000 0.00 2.93
1.00000 0.21804 -0.03053 -0.00000 0.00 2.94
1.00000 0.21764 -0.03040 -0.00000 0.00 2.94
1.00000 0.21724 -0.03027 -0.00000 0.00 2.94
1.00000 0.21684 -0.03015 -0.00000 0.00 2.95
1.00000 0.21644 -0.03002 -0.00000 0.00 2.95
1.00000 0.21604 -0.02989 -0.00000 0.00 2.96
1.00000 0.21565 -0.02976 -0.00000 0.00 2.96
1.00000 0.21525 -0.02964 -0.00000 0.00 2.96
1.00000 0.21486 -0.02951 -0.00000 0.00 2.97
1.00000 0.21446 -0.02939 -0.00000 0.00 2.97
1.00000 0.21407 -0.02926 -0.00000 0.00 2.98
1.00000 0.21367 -0.02914 -0.00000 0.00 2.98
1.00000 0.21328 -0.02902 -0.00000 0.00 2.98
1.00000 0.21289 -0.02889 -0.00000 0.00 2.99
1.00000 0.21250 -0.02877 -0.00000 0.00 2.99
1.00000 0.21211 -0.02865 -0.00000 0.00 3.00
1.00000 0.21172 -0.02853 -0.00000 0.00 3.00
1.00000 0.21133 -0.02841 -0.00000 0.00 3.00
1.00000 0.21094 -0.02829 -0.00000 0.00 3.01
1.00000 0.21055 -0.02817 -0.00000 0.00 3.01
1.00000 0.21017 -0.02805 -0.00000 0.00 3.02
1.00000 0.20978 -0.02793 -0.00000 0.00 3.02
1.00000 0.20940 -0.02781 -0.00000 0.00 3.02
1.00000 0.20901 -0.02770 -0.00000 0.00 3.03
1.00000 0.20863 -0.02758 -0.00000 0.00 3.03
1.00000 0.20825 -0.02747 -0.00000 0.00 3.04
1.00000 0.20786 -0.02735 -0.00000 0.00 3.04
1.00000 0.20748 -0.02724 -0.00000 0.00 3.04
1.00000 0.20710 -0.02712 -0.00000 0.00 3.05
1.00000 0.20672 -0.02701 -0.00000 0.00 3.05
1.00000 0.20634 -0.02689 -0.00000 0.00 3.06
1.00000 0.20596 -0.02678 -0.00000 0.00 3.06
1.00000 0.20558 -0.02667 -0.00000 0.00 3.06
1.00000 0.20521 -0.02656 -0.00000 0.00 3.07
1.00000 0.20483 -0.02645 -0.00000 0.00 3.07
1.00000 0.20446 -0.02634 -0.00000 0.00 3.08
1.00000 0.20408 -0.02623 -0.00000 0.00 3.08
1.00000 0.20371 -0.02612 -0.00000 0.00 3.08
1.00000 0.20333 -0.02601 -0.00000 0.00 3.09
1.00000 0.20296 -0.02590 -0.00000 0.00 3.09
1.00000 0.20259 -0.02579 -0.00000 0.00 3.10
1.00000 0.20222 -0.02568 -0.00000 0.00 3.10
1.00000 0.20185 -0.02558 -0.00000 0.00 3.10
1.00000 0.20148 -0.02547 -0.00000 0.00 3.11
1.00000 0.20111 -0.02536 -0.00000 0.00 3.11
1.00000 0.20074 -0.02526 -0.00000 0.00 3.12
1.00000 0.20037 -0.02515 -0.00000 0.00 3.12
1.00000 0.20000 -0.02505 -0.00000 0.00 3.12
1.00000 0.19964 -0.02495 -0.00000 0.00 3.13
1.00000 0.19927 -0.02484 -0.00000 0.00 3.13
1.00000 0.19891 -0.02474 -0.00000 0.00 3.14
1.00000 0.19854 -0.02464 -0.00000 0.00 3.14
1.00000 0.19818 -0.02454 -0.00000 0.00 3.14
1.00000 0.19782 -0.02443 -0.00000 0.00 3.15
1.00000 0.19746 -0.02433 -0.00000 0.00 3.15
1.00000 0.19710 -0.02423 -0.00000 0.00 3.16
1.00000 0.19673 -0.02413 -0.00000 0.00 3.16
1.00000 0.19638 -0.02403 -0.00000 0.00 3.16
1.00000 0.19602 -0.02393 -0.00000 0.00 3.17
1.00000 0.19566 -0.02383 -0.00000 0.00 3.17
1.00000 0.19530 -0.02374 -0.00000 0.00 3.18
1.00000 0.19494 -0.02364 -0.00000 0.00 3.18
1.00000 0.19459 -0.02354 -0.00000 0.00 3.18
1.00000 0.19423 -0.02344 -0.00000 0.00 3.19
1.00000 0.19388 -0.02335 -0.00000 0.00 3.19
1.00000 0.19352 -0.02325 -0.00000 0.00 3.20
1.00000 0.19317 -0.02316 -0.00000 0.00 3.20
1.00000 0.19282 -0.02306 -0.00000 0.00 3.20
1.00000 0.19247 -0.02297 -0.00000 0.00 3.21
1.00000 0.19212 -0.02287 -0.00000 0.00 3.21
1.00000 0.19177 -0.02278 -0.00000 0.00 3.22
1.00000 0.19142 -0.02269 -0.00000 0.00 3.22
1.00000 0.19107 -0.02259 -0.00000 0.00 3.22
1.00000 0.19072 -0.02250 -0.00000 0.00 3.23
1.00000 0.19037 -0.02241 -0.00000 0.00 3.23
1.00000 0.19003 -0.02232 -0.00000 0.00 3.24
1.00000 0.18968 -0.02223 -0.00000 0.00 3.24
1.00000 0.18933 -0.02213 -0.00000 0.00 3.24
1.00000 0.18899 -0.02204 -0.00000 0.00 3.25
1.00000 0.18865 -0.02195 -0.00000 0.00 3.25
1.00000 0.18830 -0.02187 -0.00000 0.00 3.26
1.00000 0.18796 -0.02178 -0.00000 0.00 3.26
1.00000 0.18762 -0.02169 -0.00000 0.00 3.26
1.00000 0.18728 -0.02160 -0.00000 0.00 3.27
1.00000 0.18694 -0.02151 -0.00000 0.00 3.27
1.00000 0.18660 -0.02142 -0.00000 0.00 3.28
1.00000 0.18626 -0.02134 -0.00000 0.00 3.28
1.00000 0.18592 -0.02125 -0.00000 0.00 3.28
1.00000 0.18558 -0.02116 -0.00000 0.00 3.29
1.00000 0.18525 -0.02108 -0.00000 0.00 3.29
1.00000 0.18491 -0.02099 -0.00000 0.00 3.30
1.00000 0.18458 -0.02091 -0.00000 0.00 3.30
1.00000 0.18424 -0.02082 -0.00000 0.00 3.30
1.00000 0.18391 -0.02074 -0.00000 0.00 3.31
1.00000 0.18357 -0.02066 -0.00000 0.00 3.31
1.00000 0.18324 -0.02057 -0.00000 0.00 3.32
1.00000 0.18291 -0.02049 -0.00000 0.00 3.32
1.00000 0.18258 -0.02041 -0.00000 0.00 3.32
1.00000 0.18225 -0.02032 -0.00000 0.00 3.33
1.00000 0.18192 -0.02024 -0.00000 0.00 3.33
1.00000 0.18159 -0.02016 -0.00000 0.00 3.34
1.00000 0.18126 -0.02008 -0.00000 0.00 3.34
1.00000 0.18093 -0.02000 -0.00000 0.00 3.34
1.00000 0.18061 -0.01992 -0.00000 0.00 3.35
1.00000 0.18028 -0.01984 -0.00000 0.00 3.35
1.00000 0.17995 -0.01976 -0.00000 0.00 3.36
1.00000 0.17963 -0.01968 -0.00000 0.00 3.36
1.00000 0.17931 -0.01960 -0.00000 0.00 3.36
1.00000 0.17898 -0.01952 -0.00000 0.00 3.37
1.00000 0.17866 -0.01945 -0.00000 0.00 3.37
1.00000 0.17834 -0.01937 -0.00000 0.00 3.38
1.00000 0.17802 -0.01929 -0.00000 0.00 3.38
1.00000 0.17770 -0.01921 -0.00000 0.00 3.38
1.00000 0.17738 -0.01914 -0.00000 0.00 3.39
1.00000 0.17706 -0.01906 -0.00000 0.00 3.39
1.00000 0.17674 -0.01898 -0.00000 0.00 3.40
1.00000 0.17642 -0.01891 -0.00000 0.00 3.40
1.00000 0.17610 -0.01883 -0.00000 0.00 3.40
1.00000 0.17579 -0.01876 -0.00000 0.00 3.41
1.00000 0.17547 -0.01868 -0.00000 0.00 3.41
1.00000 0.17515 -0.01861 -0.00000 0.00 3.42
1.00000 0.17484 -0.01854 -0.00000 0.00 3.42
1.00000 0.17453 -0.01846 -0.00000 0.00 3.42
1.00000 0.17421 -0.01839 -0.00000 0.00 3.43
1.00000 0.17390 -0.01832 -0.00000 0.00 3.43
1.00000 0.17359 -0.01824 -0.00000 0.00 3.44
1.00000 0.17328 -0.01817 -0.00000 0.00 3.44
1.00000 0.17297 -0.01810 -0.00000 0.00 3.44
1.00000 0.17266 -0.01803 -0.00000 0.00 3.45
1.00000 0.17235 -0.01796 -0.00000 0.00 3.45
1.00000 0.17204 -0.01789 -0.00000 0.00 3.46
1.00000 0.17173 -0.01782 -0.00000 0.00 3.46
1.00000 0.17142 -0.01774 -0.00000 0.00 3.46
1.00000 0.17112 -0.01768 -0.00000 0.00 3.47
1.00000 0.17081 -0.01761 -0.00000 0.00 3.47
1.00000 0.17051 -0.01754 -0.00000 0.00 3.48
1.00000 0.17020 -0.01747 -0.00000 0.00 3.48
1.00000 0.16990 -0.01740 -0.00000 0.00 3.48
1.00000 0.16960 -0.01733 -0.00000 0.00 3.49
1.00000 0.16929 -0.01726 -0.00000 0.00 3.49
1.00000 0.16899 -0.01719 -0.00000 0.00 3.50
1.00000 0.16869 -0.01713 -0.00000 0.00 3.50
1.00000 0.16839 -0.01706 -0.00000 0.00 3.50
1.00000 0.16809 -0.01699 -0.00000 0.00 3.51
1.00000 0.16779 -0.01693 -0.00000 0.00 3.51
1.00000 0.16749 -0.01686 -0.00000 0.00 3.52
1.00000 0.16719 -0.01679 -0.00000 0.00 3.52
1.00000 0.16690 -0.01673 -0.00000 0.00 3.52
1.00000 0.16660 -0.01666 -0.00000 0.00 3.53
1.00000 0.16630 -0.01660 -0.00000 0.00 3.53
1.00000 0.16601 -0.01653 -0.00000 0.00 3.54
1.00000 0.16571 -0.01647 -0.00000 0.00 3.54
1.00000 0.16542 -0.01641 -0.00000 0.00 3.54
1.00000 0.16513 -0.01634 -0.00000 0.00 3.55
1.00000 0.16483 -0.01628 -0.00000 0.00 3.55
1.00000 0.16454 -0.01622 -0.00000 0.00 3.56
1.00000 0.16425 -0.01615 -0.00000 0.00 3.56
1.00000 0.16396 -0.01609 -0.00000 0.00 3.56
1.00000 0.16367 -0.01603 -0.00000 0.00 3.57
1.00000 0.16338 -0.01597 -0.00000 0.00 3.57
1.00000 0.16309 -0.01590 -0.00000 0.00 3.58
1.00000 0.16280 -0.01584 -0.00000 0.00 3.58
1.00000 0.16252 -0.01578 -0.00000 0.00 3.58
1.00000 0.16223 -0.01572 -0.00000 0.00 3.59
1.00000 0.16194 -0.01566 -0.00000 0.00 3.59
1.00000 0.16166 -0.01560 -0.00000 0.00 3.60
1.00000 0.16137 -0.01554 -0.00000 0.00 3.60
1.00000 0.16109 -0.01548 -0.00000 0.00 3.60
1.00000 0.16080 -0.01542 -0.00000 0.00 3.61
1.00000 0.16052 -0.01536 -0.00000 0.00 3.61
1.00000 0.16024 -0.01530 -0.00000 0.00 3.62
1.00000 0.15996 -0.01524 -0.00000 0.00 3.62
1.00000 0.15967 -0.01518 -0.00000 0.00 3.62
1.00000 0.15939 -0.01513 -0.00000 0.00 3.63
1.00000 0.15911 -0.01507 -0.00000 0.00 3.63
1.00000 0.15883 -0.01501 -0.00000 0.00 3.64
1.00000 0.15855 -0.01495 -0.00000 0.00 3.64
1.00000 0.15828 -0.01490 -0.00000 0.00 3.64
1.00000 0.15800 -0.01484 -0.00000 0.00 3.65
1.00000 0.15772 -0.01478 -0.00000 0.00 3.65
1.00000 0.15745 -0.01473 -0.00000 0.00 3.66
1.00000 0.15717 -0.01467 -0.00000 0.00 3.66
1.00000 0.15689 -0.01461 -0.00000 0.00 3.66
1.00000 0.15662 -0.01456 -0.00000 0.00 3.67
1.00000 0.15635 -0.01450 -0.00000 0.00 3.67
1.00000 0.15607 -0.01445 -0.00000 0.00 3.68
1.00000 0.15580 -0.01439 -0.00000 0.00 3.68
1.00000 0.15553 -0.01434 -0.00000 0.00 3.68
1.00000 0.15526 -0.01428 -0.00000 0.00 3.69
1.00000 0.15498 -0.01423 -0.00000 0.00 3.69
1.00000 0.15471 -0.01418 -0.00000 0.00 3.70
1.00000 0.15444 -0.01412 -0.00000 0.00 3.70
1.00000 0.15418 -0.01407 -0.00000 0.00 3.70
1.00000 0.15391 -0.01402 -0.00000 0.00 3.71
1.00000 0.15364 -0.01396 -0.00000 0.00 3.71
1.00000 0.15337 -0.01391 -0.00000 0.00 3.72
1.00000 0.15310 -0.01386 -0.00000 0.00 3.72
1.00000 0.15284 -0.01380 -0.00000 0.00 3.72
1.00000 0.15257 -0.01375 -0.00000 0.00 3.73
1.00000 0.15231 -0.01370 -0.00000 0.00 3.73
1.00000 0.15204 -0.01365 -0.00000 0.00 3.74
1.00000 0.15178 -0.01360 -0.00000 0.00 3.74
1.00000 0.15152 -0.01355 -0.00000 0.00 3.74
1.00000 0.15125 -0.01350 -0.00000 0.00 3.75
1.00000 0.15099 -0.01345 -0.00000 0.00 3.75
1.00000 0.15073 -0.01339 -0.00000 0.00 3.76
1.00000 0.15047 -0.01334 -0.00000 0.00 3.76
1.00000 0.15021 -0.01329 -0.00000 0.00 3.76
1.00000 0.14995 -0.01324 -0.00000 0.00 3.77
1.00000 0.14969 -0.01320 -0.00000 0.00 3.77
1.00000 0.14943 -0.01315 -0.00000 0.00 3.78
1.00000 0.14917 -0.01310 -0.00000 0.00 3.78
1.00000 0.14892 -0.01305 -0.00000 0.00 3.78
1.00000 0.14866 -0.01300 -0.00000 0.00 3.79
1.00000 0.14840 -0.01295 -0.00000 0.00 3.79
1.00000 0.14815 -0.01290 -0.00000 0.00 3.80
1.00000 0.14789 -0.01285 -0.00000 0.00 3.80
1.00000 0.14764 -0.01281 -0.00000 0.00 3.80
1.00000 0.14738 -0.01276 -0.00000 0.00 3.81
1.00000 0.14713 -0.01271 -0.00000 0.00 3.81
1.00000 0.14688 -0.01266 -0.00000 0.00 3.82
1.00000 0.14662 -0.01262 -0.00000 0.00 3.82
