# a0 a2 a4 a6 delta sigmaJ
1.00000 -0.17727 -0.04584 -0.00000 -7.68 1.00
1.00000 -0.17864 -0.04582 -0.00000 -7.56 1.00
1.00000 -0.18004 -0.04579 -0.00000 -7.44 1.00
1.00000 -0.18148 -0.04577 -0.00000 -7.32 1.00
1.00000 -0.18296 -0.04574 -0.00000 -7.20 1.00
1.00000 -0.18448 -0.04571 -0.00000 -7.08 1.00
1.00000 -0.18605 -0.04568 -0.00000 -6.96 1.00
1.00000 -0.18767 -0.04564 -0.00000 -6.84 1.00
1.00000 -0.18934 -0.04561 -0.00000 -6.72 1.00
1.00000 -0.19105 -0.04557 -0.00000 -6.60 1.00
1.00000 -0.19283 -0.04553 -0.00000 -6.48 1.00
1.00000 -0.19466 -0.04549 -0.00000 -6.36 1.00
1.00000 -0.19654 -0.04545 -0.00000 -6.24 1.00
1.00000 -0.19849 -0.04541 -0.00000 -6.12 1.00
1.00000 -0.20050 -0.04536 -0.00000 -6.00 1.00
1.00000 -0.20258 -0.04531 -0.00000 -5.88 1.00
1.00000 -0.20473 -0.04526 -0.00000 -5.76 1.00
1.00000 -0.20696 -0.04520 -0.00000 -5.64 1.00
1.00000 -0.20926 -0.04514 -0.00000 -5.52 1.00
1.00000 -0.21164 -0.04507 -0.00000 -5.40 1.00
1.00000 -0.21411 -0.04500 -0.00000 -5.28 1.00
1.00000 -0.21667 -0.04493 -0.00000 -5.16 1.00
1.00000 -0.21932 -0.04485 -0.00000 -5.04 1.00
1.00000 -0.22206 -0.04477 -0.00000 -4.92 1.00
1.00000 -0.22491 -0.04468 -0.00000 -4.80 1.00
1.00000 -0.22787 -0.04458 -0.00000 -4.68 1.00
1.00000 -0.23094 -0.04448 -0.00000 -4.56 1.00
1.00000 -0.23413 -0.04437 -0.00000 -4.44 1.00
1.00000 -0.23744 -0.04425 -0.00000 -4.32 1.00
1.00000 -0.24088 -0.04412 -0.00000 -4.20 1.00
1.00000 -0.24445 -0.04398 -0.00000 -4.08 1.00
1.00000 -0.24817 -0.04382 -0.00000 -3.96 1.00
1.00000 -0.25203 -0.04366 -0.00000 -3.84 1.00
1.00000 -0.25603 -0.04348 -0.00000 -3.72 1.00
1.00000 -0.26020 -0.04328 -0.00000 -3.60 1.00
1.00000 -0.26452 -0.04306 -0.00000 -3.48 1.00
1.00000 -0.26900 -0.04283 -0.00000 -3.36 1.00
1.00000 -0.27364 -0.04256 -0.00000 -3.24 1.00
1.00000 -0.27844 -0.04228 -0.00000 -3.12 1.00
1.00000 -0.28340 -0.04196 -0.00000 -3.00 1.00
1.00000 -0.28850 -0.04160 -0.00000 -2.88 1.00
1.00000 -0.29372 -0.04121 -0.00000 -2.76 1.00
1.00000 -0.29906 -0.04077 -0.00000 -2.64 1.00
1.00000 -0.30446 -0.04028 -0.00000 -2.52 1.00
1.00000 -0.30989 -0.03972 -0.00000 -2.40 1.00
1.00000 -0.31526 -0.03910 -0.00000 -2.28 1.00
1.00000 -0.32049 -0.03839 -0.00000 -2.16 1.00
1.00000 -0.32544 -0.03759 -0.00000 -2.04 1.00
1.00000 -0.32994 -0.03667 -0.00000 -1.92 1.00
1.00000 -0.33372 -0.03562 -0.00000 -1.80 1.00
1.00000 -0.33647 -0.03442 -0.00000 -1.68 1.00
1.00000 -0.33773 -0.03304 -0.00000 -1.56 1.00
1.00000 -0.33691 -0.03145 -0.00000 -1.44 1.00
1.00000 -0.33321 -0.02962 -0.00000 -1.32 1.00
1.00000 -0.32558 -0.02751 -0.00000 -1.20 1.00
1.00000 -0.31269 -0.02510 -0.00000 -1.08 1.00
1.00000 -0.29287 -0.02236 -0.00000 -0.96 1.00
1.00000 -0.26414 -0.01929 -0.00000 -0.84 1.00
1.00000 -0.22433 -0.01592 -0.00000 -0.72 1.00
1.00000 -0.17140 -0.01234 -0.00000 -0.60 1.00
1.00000 -0.10400 -0.00873 -0.00000 -0.48 1.00
1.00000 -0.02229 -0.00535 -0.00000 -0.36 1.00
1.00000 0.07113 -0.00254 -0.00000 -0.24 1.00
1.00000 0.17080 -0.00066 -0.00000 -0.12 1.00
1.00000 0.26892 0.00000 0.00000 0.00 1.00
1.00000 0.35707 -0.00066 0.00000 0.12 1.00
1.00000 0.42846 -0.00254 0.00000 0.24 1.00
1.00000 0.47954 -0.00535 0.00000 0.36 1.00
1.00000 0.51030 -0.00873 0.00000 0.48 1.00
1.00000 0.52329 -0.01234 0.00000 0.60 1.00
1.00000 0.52234 -0.01592 0.00000 0.72 1.00
1.00000 0.51137 -0.01929 0.00000 0.84 1.00
1.00000 0.49380 -0.02236 0.00000 0.96 1.00
1.00000 0.47231 -0.02510 0.00000 1.08 1.00
1.00000 0.44884 -0.02751 0.00000 1.20 1.00
1.00000 0.42472 -0.02962 0.00000 1.32 1.00
1.00000 0.40082 -0.03145 0.00000 1.44 1.00
1.00000 0.37768 -0.03304 0.00000 1.56 1.00
1.00000 0.35561 -0.03442 0.00000 1.68 1.00
1.00000 0.33476 -0.03562 0.00000 1.80 1.00
1.00000 0.31519 -0.03667 0.00000 1.92 1.00
1.00000 0.29690 -0.03759 0.00000 2.04 1.00
1.00000 0.27984 -0.03839 0.00000 2.16 1.00
1.00000 0.26395 -0.03910 0.00000 2.28 1.00
1.00000 0.24916 -0.03972 0.00000 2.40 1.00
1.00000 0.23539 -0.04028 0.00000 2.52 1.00
1.00000 0.22256 -0.04077 0.00000 2.64 1.00
1.00000 0.21060 -0.04121 0.00000 2.76 1.00
1.00000 0.19943 -0.04160 0.00000 2.88 1.00
1.00000 0.18900 -0.04196 0.00000 3.00 1.00
1.00000 0.17924 -0.04228 0.00000 3.12 1.00
1.00000 0.17009 -0.04256 0.00000 3.24 1.00
1.00000 0.16151 -0.04283 0.00000 3.36 1.00
1.00000 0.15345 -0.04306 0.00000 3.48 1.00
1.00000 0.14587 -0.04328 0.00000 3.60 1.00
1.00000 0.13873 -0.04348 0.00000 3.72 1.00
1.00000 0.13199 -0.04366 0.00000 3.84 1.00
1.00000 0.12563 -0.04382 0.00000 3.96 1.00
1.00000 0.11962 -0.04398 0.00000 4.08 1.00
1.00000 0.11392 -0.04412 0.00000 4.20 1.00
1.00000 0.10852 -0.04425 0.00000 4.32 1.00
1.00000 0.10340 -0.04437 0.00000 4.44 1.00
1.00000 0.09853 -0.04448 0.00000 4.56 1.00
1.00000 0.09390 -0.04458 0.00000 4.68 1.00
1.00000 0.08949 -0.04468 0.00000 4.80 1.00
1.00000 0.08529 -0.04477 0.00000 4.92 1.00
1.00000 0.08128 -0.04485 0.00000 5.04 1.00
1.00000 0.07745 -0.04493 0.00000 5.16 1.00
1.00000 0.07379 -0.04500 0.00000 5.28 1.00
1.00000 0.07029 -0.04507 0.00000 5.40 1.00
1.00000 0.06694 -0.04514 0.00000 5.52 1.00
1.00000 0.06372 -0.04520 0.00000 5.64 1.00
1.00000 0.06064 -0.04526 0.00000 5.76 1.00
1.00000 0.05769 -0.04531 0.00000 5.88 1.00
1.00000 0.05484 -0.04536 0.00000 6.00 1.00
1.00000 0.05211 -0.04541 0.00000 6.12 1.00
1.00000 0.04949 -0.04545 0.00000 6.24 1.00
1.00000 0.04696 -0.04549 0.00000 6.36 1.00
1.00000 0.04452 -0.04553 0.00000 6.48 1.00
1.00000 0.04217 -0.04557 0.00000 6.60 1.00
1.00000 0.03991 -0.04561 0.00000 6.72 1.00
1.00000 0.03772 -0.04564 0.00000 6.84 1.00
1.00000 0.03561 -0.04568 0.00000 6.96 1.00
1.00000 0.03358 -0.04571 0.00000 7.08 1.00
1.00000 0.03161 -0.04574 0.00000 7.20 1.00
1.00000 0.02970 -0.04577 0.00000 7.32 1.00
1.00000 0.02785 -0.04579 0.00000 7.44 1.00
1.00000 0.02607 -0.04582 0.00000 7.56 1.00
1.00000 0.02434 -0.04584 0.00000 7.68 1.00
1.00000 0.02266 -0.04587 0.00000 7.80 1.00
1.00000 0.02104 -0.04589 0.00000 7.92 1.00
1.00000 0.01946 -0.04591 0.00000 8.04 1.00
1.00000 0.01793 -0.04593 0.00000 8.16 1.00
1.00000 0.01645 -0.04595 0.00000 8.28 1.00
1.00000 0.01500 -0.04597 0.00000 8.40 1.00
1.00000 0.01360 -0.04599 0.00000 8.52 1.00
1.00000 0.01224 -0.04600 0.00000 8.64 1.00
1.00000 0.01092 -0.04602 0.00000 8.76 1.00
1.00000 0.00963 -0.04604 0.00000 8.88 1.00
1.00000 0.00837 -0.04605 0.00000 9.00 1.00
1.00000 0.00715 -0.04607 0.00000 9.12 1.00
1.00000 0.00596 -0.04608 0.00000 9.24 1.00
1.00000 0.00481 -0.04609 0.00000 9.36 1.00
1.00000 0.00368 -0.04611 0.00000 9.48 1.00
1.00000 0.00258 -0.04612 0.00000 9.60 1.00
1.00000 0.00151 -0.04613 0.00000 9.72 1.00
1.00000 0.00046 -0.04614 0.00000 9.84 1.00
1.00000 -0.00056 -0.04615 0.00000 9.96 1.00
1.00000 -0.00155 -0.04616 0.00000 10.08 1.00
1.00000 -0.00253 -0.04618 0.00000 10.20 1.00
1.00000 -0.00347 -0.04619 0.00000 10.32 1.00
1.00000 -0.00440 -0.04620 0.00000 10.44 1.00
1.00000 -0.00531 -0.04620 0.00000 10.56 1.00
1.00000 -0.00619 -0.04621 0.00000 10.68 1.00
1.00000 -0.00706 -0.04622 0.00000 10.80 1.00
1.00000 -0.00790 -0.04623 0.00000 10.92 1.00
1.00000 -0.00873 -0.04624 0.00000 11.04 1.00
1.00000 -0.00954 -0.04625 0.00000 11.16 1.00
1.00000 -0.01033 -0.04626 0.00000 11.28 1.00
1.00000 -0.01110 -0.04626 0.00000 11.40 1.00
1.00000 -0.01186 -0.04627 0.00000 11.52 1.00
1.00000 -0.01261 -0.04628 0.00000 11.64 1.00
1.00000 -0.01333 -0.04628 0.00000 11.76 1.00
1.00000 -0.01405 -0.04629 0.00000 11.88 1.00
1.00000 -0.01474 -0.04630 0.00000 12.00 1.00
1.00000 -0.01543 -0.04630 0.00000 12.12 1.00
1.00000 -0.01610 -0.04631 0.00000 12.24 1.00
1.00000 -0.01675 -0.04632 0.00000 12.36 1.00
1.00000 -0.01740 -0.04632 0.00000 12.48 1.00
1.00000 -0.01803 -0.04633 0.00000 12.60 1.00
1.00000 -0.01865 -0.04633 0.00000 12.72 1.00
1.00000 -0.01926 -0.04634 0.00000 12.84 1.00
1.00000 -0.01985 -0.04634 0.00000 12.96 1.00
1.00000 -0.02044 -0.04635 0.00000 13.08 1.00
1.00000 -0.02101 -0.04635 0.00000 13.20 1.00
1.00000 -0.02158 -0.04636 0.00000 13.32 1.00
1.00000 -0.02213 -0.04636 0.00000 13.44 1.00
1.00000 -0.02268 -0.04637 0.00000 13.56 1.00
1.00000 -0.02321 -0.04637 0.00000 13.68 1.00
1.00000 -0.02373 -0.04638 0.00000 13.80 1.00
1.00000 -0.02425 -0.04638 0.00000 13.92 1.00
1.00000 -0.02476 -0.04638 0.00000 14.04 1.00
1.00000 -0.02525 -0.04639 0.00000 14.16 1.00
1.00000 -0.02574 -0.04639 0.00000 14.28 1.00
1.00000 -0.02622 -0.04640 0.00000 14.40 1.00
1.00000 -0.02670 -0.04640 0.00000 14.52 1.00
1.00000 -0.02716 -0.04640 0.00000 14.64 1.00
1.00000 -0.02762 -0.04641 0.00000 14.76 1.00
1.00000 -0.02807 -0.04641 0.00000 14.88 1.00
1.00000 -0.02851 -0.04641 0.00000 15.00 1.00
1.00000 -0.02895 -0.04642 0.00000 15.12 1.00
1.00000 -0.02938 -0.04642 0.00000 15.24 1.00
1.00000 -0.02980 -0.04642 0.00000 15.36 1.00
1.00000 -0.03021 -0.04643 0.00000 15.48 1.00
1.00000 -0.03062 -0.04643 0.00000 15.60 1.00
1.00000 -0.03103 -0.04643 0.00000 15.72 1.00
1.00000 -0.03142 -0.04643 0.00000 15.84 1.00
1.00000 -0.03181 -0.04644 0.00000 15.96 1.00
1.00000 -0.03220 -0.04644 0.00000 16.08 1.00
1.00000 -0.03257 -0.04644 0.00000 16.20 1.00
1.00000 -0.03295 -0.04644 0.00000 16.32 1.00
1.00000 -0.03331 -0.04645 0.00000 16.44 1.00
1.00000 -0.03368 -0.04645 0.00000 16.56 1.00
1.00000 -0.03403 -0.04645 0.00000 16.68 1.00
1.00000 -0.03438 -0.04645 0.00000 16.80 1.00
1.00000 -0.03473 -0.04646 0.00000 16.92 1.00
1.00000 -0.03507 -0.04646 0.00000 17.04 1.00
1.00000 -0.03541 -0.04646 0.00000 17.16 1.00
1.00000 -0.03574 -0.04646 0.00000 17.28 1.00
1.00000 -0.03607 -0.04647 0.00000 17.40 1.00
1.00000 -0.03639 -0.04647 0.00000 17.52 1.00
1.00000 -0.03671 -0.04647 0.00000 17.64 1.00
1.00000 -0.03702 -0.04647 0.00000 17.76 1.00
1.00000 -0.03733 -0.04647 0.00000 17.88 1.00
1.00000 -0.03764 -0.04648 0.00000 18.00 1.00
1.00000 -0.03794 -0.04648 0.00000 18.12 1.00
1.00000 -0.03824 -0.04648 0.00000 18.24 1.00
1.00000 -0.03853 -0.04648 0.00000 18.36 1.00
1.00000 -0.03882 -0.04648 0.00000 18.48 1.00
1.00000 -0.03910 -0.04648 0.00000 18.60 1.00
1.00000 -0.03939 -0.04649 0.00000 18.72 1.00
1.00000 -0.03966 -0.04649 0.00000 18.84 1.00
1.00000 -0.03994 -0.04649 0.00000 18.96 1.00
1.00000 -0.04021 -0.04649 0.00000 19.08 1.00
1.00000 -0.04048 -0.04649 0.00000 19.20 1.00
1.00000 -0.04074 -0.04649 0.00000 19.32 1.00
1.00000 -0.04100 -0.04650 0.00000 19.44 1.00
1.00000 -0.04126 -0.04650 0.00000 19.56 1.00
1.00000 -0.04152 -0.04650 0.00000 19.68 1.00
1.00000 -0.04177 -0.04650 0.00000 19.80 1.00
1.00000 -0.04202 -0.04650 0.00000 19.92 1.00
1.00000 -0.04226 -0.04650 0.00000 20.04 1.00
1.00000 -0.04250 -0.04650 0.00000 20.16 1.00
1.00000 -0.04274 -0.04651 0.00000 20.28 1.00
1.00000 -0.04298 -0.04651 0.00000 20.40 1.00
1.00000 -0.04321 -0.04651 0.00000 20.52 1.00
1.00000 -0.04344 -0.04651 0.00000 20.64 1.00
1.00000 -0.04367 -0.04651 0.00000 20.76 1.00
1.00000 -0.04390 -0.04651 0.00000 20.88 1.00
1.00000 -0.04412 -0.04651 0.00000 21.00 1.00
1.00000 -0.04434 -0.04652 0.00000 21.12 1.00
1.00000 -0.04456 -0.04652 0.00000 21.24 1.00
1.00000 -0.04478 -0.04652 0.00000 21.36 1.00
1.00000 -0.04499 -0.04652 0.00000 21.48 1.00
1.00000 -0.04520 -0.04652 0.00000 21.60 1.00
1.00000 -0.04541 -0.04652 0.00000 21.72 1.00
1.00000 -0.04561 -0.04652 0.00000 21.84 1.00
1.00000 -0.04582 -0.04652 0.00000 21.96 1.00
1.00000 -0.04602 -0.04652 0.00000 22.08 1.00
1.00000 -0.04622 -0.04652 0.00000 22.20 1.00
1.00000 -0.04642 -0.04653 0.00000 22.32 1.00
1.00000 -0.04661 -0.04653 0.00000 22.44 1.00
1.00000 -0.04680 -0.04653 0.00000 22.56 1.00
1.00000 -0.04699 -0.04653 0.00000 22.68 1.00
1.00000 -0.04718 -0.04653 0.00000 22.80 1.00
1.00000 -0.04737 -0.04653 0.00000 22.92 1.00
1.00000 -0.04755 -0.04653 0.00000 23.04 1.00
1.00000 -0.04774 -0.04653 0.00000 23.16 1.00
1.00000 -0.04792 -0.04653 0.00000 23.28 1.00
1.00000 -0.04810 -0.04653 0.00000 23.40 1.00
1.00000 -0.04828 -0.04654 0.00000 23.52 1.00
1.00000 -0.04845 -0.04654 0.00000 23.64 1.00
1.00000 -0.04862 -0.04654 0.00000 23.76 1.00
1.00000 -0.04880 -0.04654 0.00000 23.88 1.00
1.00000 -0.04897 -0.04654 0.00000 24.00 1.00
1.00000 -0.04913 -0.04654 0.00000 24.12 1.00
1.00000 -0.04930 -0.04654 0.00000 24.24 1.00
1.00000 -0.04947 -0.04654 0.00000 24.36 1.00
1.00000 -0.04963 -0.04654 0.00000 24.48 1.00
1.00000 -0.04979 -0.04654 0.00000 24.60 1.00
1.00000 -0.04995 -0.04654 0.00000 24.72 1.00
1.00000 -0.05011 -0.04654 0.00000 24.84 1.00
1.00000 -0.05027 -0.04654 0.00000 24.96 1.00
1.00000 -0.05042 -0.04655 0.00000 25.08 1.00
1.00000 -0.05058 -0.04655 0.00000 25.20 1.00
1.00000 -0.05073 -0.04655 0.00000 25.32 1.00
1.00000 -0.05088 -0.04655 0.00000 25.44 1.00
1.00000 -0.05103 -0.04655 0.00000 25.56 1.00
1.00000 -0.05118 -0.04655 0.00000 25.68 1.00
1.00000 -0.05133 -0.04655 0.00000 25.80 1.00
1.00000 -0.05147 -0.04655 0.00000 25.92 1.00
1.00000 -0.05162 -0.04655 0.00000 26.04 1.00
1.00000 -0.05176 -0.04655 0.00000 26.16 1.00
1.00000 -0.05190 -0.04655 0.00000 26.28 1.00
1.00000 -0.05204 -0.04655 0.00000 26.40 1.00
1.00000 -0.05218 -0.04655 0.00000 26.52 1.00
1.00000 -0.05232 -0.04655 0.00000 26.64 1.00
1.00000 -0.05245 -0.04655 0.00000 26.76 1.00
1.00000 -0.05259 -0.04655 0.00000 26.88 1.00
1.00000 -0.05272 -0.04656 0.00000 27.00 1.00
1.00000 -0.05285 -0.04656 0.00000 27.12 1.00
1.00000 -0.05299 -0.04656 0.00000 27.24 1.00
1.00000 -0.05312 -0.04656 0.00000 27.36 1.00
1.00000 -0.05325 -0.04656 0.00000 27.48 1.00
1.00000 -0.05337 -0.04656 0.00000 27.60 1.00
1.00000 -0.05350 -0.04656 0.00000 27.72 1.00
1.00000 -0.05363 -0.04656 0.00000 27.84 1.00
1.00000 -0.05375 -0.04656 0.00000 27.96 1.00
1.00000 -0.05388 -0.04656 0.00000 28.08 1.00
1.00000 -0.05400 -0.04656 0.00000 28.20 1.00
1.00000 -0.05412 -0.04656 0.00000 28.32 1.00
1.00000 -0.05424 -0.04656 0.00000 28.44 1.00
1.00000 -0.05436 -0.04656 0.00000 28.56 1.00
1.00000 -0.05448 -0.04656 0.00000 28.68 1.00
1.00000 -0.05460 -0.04656 0.00000 28.80 1.00
1.00000 -0.05471 -0.04656 0.00000 28.92 1.00
1.00000 -0.05483 -0.04656 0.00000 29.04 1.00
1.00000 -0.05494 -0.04656 0.00000 29.16 1.00
1.00000 -0.05506 -0.04656 0.00000 29.28 1.00
1.00000 -0.05517 -0.04657 0.00000 29.40 1.00
1.00000 -0.05528 -0.04657 0.00000 29.52 1.00
1.00000 -0.05539 -0.04657 0.00000 29.64 1.00
1.00000 -0.05550 -0.04657 0.00000 29.76 1.00
1.00000 -0.05561 -0.04657 0.00000 29.88 1.00
1.00000 -0.05572 -0.04657 0.00000 30.00 1.00
1.00000 -0.05583 -0.04657 0.00000 30.12 1.00
1.00000 -0.05593 -0.04657 0.00000 30.24 1.00
1.00000 -0.05604 -0.04657 0.00000 30.36 1.00
1.00000 -0.05614 -0.04657 0.00000 30.48 1.00
1.00000 -0.05625 -0.04657 0.00000 30.60 1.00
1.00000 -0.05635 -0.04657 0.00000 30.72 1.00
1.00000 -0.05645 -0.04657 0.00000 30.84 1.00
1.00000 -0.05655 -0.04657 0.00000 30.96 1.00
1.00000 -0.05665 -0.04657 0.00000 31.08 1.00
1.00000 -0.05675 -0.04657 0.00000 31.20 1.00
1.00000 -0.05685 -0.04657 0.00000 31.32 1.00
1.00000 -0.05695 -0.04657 0.00000 31.44 1.00
1.00000 -0.05705 -0.04657 0.00000 31.56 1.00
1.00000 -0.05715 -0.04657 0.00000 31.68 1.00
1.00000 -0.05724 -0.04657 0.00000 31.80 1.00
1.00000 -0.05734 -0.04657 0.00000 31.92 1.00
1.00000 -0.05743 -0.04657 0.00000 32.04 1.00
1.00000 -0.05753 -0.04657 0.00000 32.16 1.00
1.00000 -0.05762 -0.04657 0.00000 32.28 1.00
1.00000 -0.05771 -0.04657 0.00000 32.40 1.00
1.00000 -0.05780 -0.04658 0.00000 32.52 1.00
1.00000 -0.05789 -0.04658 0.00000 32.64 1.00
1.00000 -0.05799 -0.04658 0.00000 32.76 1.00
1.00000 -0.05808 -0.04658 0.00000 32.88 1.00
1.00000 -0.05816 -0.04658 0.00000 33.00 1.00
1.00000 -0.05825 -0.04658 0.00000 33.12 1.00
1.00000 -0.05834 -0.04658 0.00000 33.24 1.00
1.00000 -0.05843 -0.04658 0.00000 33.36 1.00
1.00000 -0.05851 -0.04658 0.00000 33.48 1.00
1.00000 -0.05860 -0.04658 0.00000 33.60 1.00
1.00000 -0.05869 -0.04658 0.00000 33.72 1.00
1.00000 -0.05877 -0.04658 0.00000 33.84 1.00
1.00000 -0.05886 -0.04658 0.00000 33.96 1.00
1.00000 -0.05894 -0.04658 0.00000 34.08 1.00
1.00000 -0.05902 -0.04658 0.00000 34.20 1.00
1.00000 -0.05910 -0.04658 0.00000 34.32 1.00
1.00000 -0.05919 -0.04658 0.00000 34.44 1.00
1.00000 -0.05927 -0.04658 0.00000 34.56 1.00
1.00000 -0.05935 -0.04658 0.00000 34.68 1.00
1.00000 -0.05943 -0.04658 0.00000 34.80 1.00
1.00000 -0.05951 -0.04658 0.00000 34.92 1.00
1.00000 -0.05959 -0.04658 0.00000 35.04 1.00
1.00000 -0.05966 -0.04658 0.00000 35.16 1.00
1.00000 -0.05974 -0.04658 0.00000 35.28 1.00
1.00000 -0.05982 -0.04658 0.00000 35.40 1.00
1.00000 -0.05990 -0.04658 0.00000 35.52 1.00
1.00000 -0.05997 -0.04658 0.00000 35.64 1.00
1.00000 -0.06005 -0.04658 0.00000 35.76 1.00
1.00000 -0.06012 -0.04658 0.00000 35.88 1.00
1.00000 -0.06020 -0.04658 0.00000 36.00 1.00
1.00000 -0.06027 -0.04658 0.00000 36.12 1.00
1.00000 -0.06035 -0.04658 0.00000 36.24 1.00
1.00000 -0.06042 -0.04658 0.00000 36.36 1.00
1.00000 -0.06049 -0.04658 0.00000 36.48 1.00
1.00000 -0.06057 -0.04658 0.00000 36.60 1.00
1.00000 -0.06064 -0.04658 0.00000 36.72 1.00
1.00000 -0.06071 -0.04658 0.00000 36.84 1.00
1.00000 -0.06078 -0.04659 0.00000 36.96 1.00
1.00000 -0.06085 -0.04659 0.00000 37.08 1.00
1.00000 -0.06092 -0.04659 0.00000 37.20 1.00
1.00000 -0.06099 -0.04659 0.00000 37.32 1.00
1.00000 -0.06106 -0.04659 0.00000 37.44 1.00
1.00000 -0.06113 -0.04659 0.00000 37.56 1.00
1.00000 -0.06120 -0.04659 0.00000 37.68 1.00
1.00000 -0.06126 -0.04659 0.00000 37.80 1.00
1.00000 -0.06133 -0.04659 0.00000 37.92 1.00
1.00000 -0.06140 -0.04659 0.00000 38.04 1.00
1.00000 -0.06146 -0.04659 0.00000 38.16 1.00
1.00000 -0.06153 -0.04659 0.00000 38.28 1.00
1.00000 -0.06160 -0.04659 0.00000 38.40 1.00
1.00000 -0.06166 -0.04659 0.00000 38.52 1.00
1.00000 -0.06173 -0.04659 0.00000 38.64 1.00
1.00000 -0.06179 -0.04659 0.00000 38.76 1.00
1.00000 -0.06185 -0.04659 0.00000 38.88 1.00
1.00000 -0.06192 -0.04659 0.00000 39.00 1.00
1.00000 -0.06198 -0.04659 0.00000 39.12 1.00
1.00000 -0.06204 -0.04659 0.00000 39.24 1.00
1.00000 -0.06211 -0.04659 0.00000 39.36 1.00
1.00000 -0.06217 -0.04659 0.00000 39.48 1.00
1.00000 -0.06223 -0.04659 0.00000 39.60 1.00
1.00000 -0.06229 -0.04659 0.00000 39.72 1.00
1.00000 -0.06235 -0.04659 0.00000 39.84 1.00
1.00000 -0.06241 -0.04659 0.00000 39.96 1.00
1.00000 -0.06247 -0.04659 0.00000 40.08 1.00
1.00000 -0.06253 -0.04659 0.00000 40.20 1.00
1.00000 -0.06259 -0.04659 0.00000 40.32 1.00
1.00000 -0.06265 -0.04659 0.00000 40.44 1.00
1.00000 -0.06271 -0.04659 0.00000 40.56 1.00
1.00000 -0.06277 -0.04659 0.00000 40.68 1.00
1.00000 -0.06283 -0.04659 0.00000 40.80 1.00
1.00000 -0.06288 -0.04659 0.00000 40.92 1.00
1.00000 -0.06294 -0.04659 0.00000 41.04 1.00
1.00000 -0.06300 -0.04659 0.00000 41.16 1.00
1.00000 -0.06306 -0.04659 0.00000 41.28 1.00
1.00000 -0.06311 -0.04659 0.00000 41.40 1.00
1.00000 -0.06317 -0.04659 0.00000 41.52 1.00
1.00000 -0.06322 -0.04659 0.00000 41.64 1.00
1.00000 -0.06328 -0.04659 0.00000 41.76 1.00
1.00000 -0.06333 -0.04659 0.00000 41.88 1.00
1.00000 -0.06339 -0.04659 0.00000 42.00 1.00
1.00000 -0.06344 -0.04659 0.00000 42.12 1.00
1.00000 -0.06350 -0.04659 0.00000 42.24 1.00
1.00000 -0.06355 -0.04659 0.00000 42.36 1.00
1.00000 -0.06360 -0.04659 0.00000 42.48 1.00
1.00000 -0.06366 -0.04659 0.00000 42.60 1.00
1.00000 -0.06371 -0.04659 0.00000 42.72 1.00
1.00000 -0.06376 -0.04659 0.00000 42.84 1.00
1.00000 -0.06382 -0.04659 0.00000 42.96 1.00
1.00000 -0.06387 -0.04659 0.00000 43.08 1.00
1.00000 -0.06392 -0.04659 0.00000 43.20 1.00
1.00000 -0.06397 -0.04659 0.00000 43.32 1.00
1.00000 -0.06402 -0.04659 0.00000 43.44 1.00
1.00000 -0.06407 -0.04659 0.00000 43.56 1.00
1.00000 -0.06412 -0.04659 0.00000 43.68 1.00
1.00000 -0.06417 -0.04660 0.00000 43.80 1.00
1.00000 -0.06422 -0.04660 0.00000 43.92 1.00
1.00000 -0.06427 -0.04660 0.00000 44.04 1.00
1.00000 -0.06432 -0.04660 0.00000 44.16 1.00
1.00000 -0.06437 -0.04660 0.00000 44.28 1.00
1.00000 -0.06442 -0.04660 0.00000 44.40 1.00
1.00000 -0.06447 -0.04660 0.00000 44.52 1.00
1.00000 -0.06452 -0.04660 0.00000 44.64 1.00
1.00000 -0.06457 -0.04660 0.00000 44.76 1.00
1.00000 -0.06461 -0.04660 0.00000 44.88 1.00
1.00000 -0.06466 -0.04660 0.00000 45.00 1.00
1.00000 -0.06471 -0.04660 0.00000 45.12 1.00
1.00000 -0.06476 -0.04660 0.00000 45.24 1.00
1.00000 -0.06480 -0.04660 0.00000 45.36 1.00
1.00000 -0.06485 -0.04660 0.00000 45.48 1.00
1.00000 -0.06490 -0.04660 0.00000 45.60 1.00
1.00000 -0.06494 -0.04660 0.00000 45.72 1.00
1.00000 -0.06499 -0.04660 0.00000 45.84 1.00
1.00000 -0.06503 -0.04660 0.00000 45.96 1.00
1.00000 -0.06508 -0.04660 0.00000 46.08 1.00
1.00000 -0.06512 -0.04660 0.00000 46.20 1.00
1.00000 -0.06517 -0.04660 0.00000 46.32 1.00
1.00000 -0.06521 -0.04660 0.00000 46.44 1.00
1.00000 -0.06526 -0.04660 0.00000 46.56 1.00
1.00000 -0.06530 -0.04660 0.00000 46.68 1.00
1.00000 -0.06535 -0.04660 0.00000 46.80 1.00
1.00000 -0.06539 -0.04660 0.00000 46.92 1.00
1.00000 -0.06543 -0.04660 0.00000 47.04 1.00
1.00000 -0.06548 -0.04660 0.00000 47.16 1.00
1.00000 -0.06552 -0.04660 0.00000 47.28 1.00
1.00000 -0.06556 -0.04660 0.00000 47.40 1.00
1.00000 -0.06561 -0.04660 0.00000 47.52 1.00
1.00000 -0.06565 -0.04660 0.00000 47.64 1.00
1.00000 -0.06569 -0.04660 0.00000 47.76 1.00
1.00000 -0.06573 -0.04660 0.00000 47.88 1.00
