# a0 a2 a4 a6 delta sigmaJ
1.00000 -0.17605 0.07138 -0.00000 -6.00 3.00
1.00000 -0.17923 0.07130 -0.00000 -5.88 3.00
1.00000 -0.18253 0.07121 -0.00000 -5.76 3.00
1.00000 -0.18596 0.07112 -0.00000 -5.64 3.00
1.00000 -0.18953 0.07103 -0.00000 -5.52 3.00
1.00000 -0.19325 0.07093 -0.00000 -5.40 3.00
1.00000 -0.19712 0.07082 -0.00000 -5.28 3.00
1.00000 -0.20116 0.07070 -0.00000 -5.16 3.00
1.00000 -0.20537 0.07058 -0.00000 -5.04 3.00
1.00000 -0.20978 0.07045 -0.00000 -4.92 3.00
1.00000 -0.21438 0.07031 -0.00000 -4.80 3.00
1.00000 -0.21919 0.07016 -0.00000 -4.68 3.00
1.00000 -0.22423 0.06999 -0.00000 -4.56 3.00
1.00000 -0.22951 0.06982 -0.00000 -4.44 3.00
1.00000 -0.23506 0.06963 -0.00000 -4.32 3.00
1.00000 -0.24087 0.06942 -0.00000 -4.20 3.00
1.00000 -0.24699 0.06920 -0.00000 -4.08 3.00
1.00000 -0.25342 0.06896 -0.00000 -3.96 3.00
1.00000 -0.26019 0.06870 -0.00000 -3.84 3.00
1.00000 -0.26733 0.06842 -0.00000 -3.72 3.00
1.00000 -0.27485 0.06810 -0.00000 -3.60 3.00
1.00000 -0.28281 0.06776 -0.00000 -3.48 3.00
1.00000 -0.29121 0.06739 -0.00000 -3.36 3.00
1.00000 -0.30010 0.06698 -0.00000 -3.24 3.00
1.00000 -0.30952 0.06652 -0.00000 -3.12 3.00
1.00000 -0.31950 0.06602 -0.00000 -3.00 3.00
1.00000 -0.33008 0.06547 -0.00000 -2.88 3.00
1.00000 -0.34130 0.06485 -0.00000 -2.76 3.00
1.00000 -0.35321 0.06415 -0.00000 -2.64 3.00
1.00000 -0.36585 0.06338 -0.00000 -2.52 3.00
1.00000 -0.37926 0.06251 -0.00000 -2.40 3.00
1.00000 -0.39347 0.06152 -0.00000 -2.28 3.00
1.00000 -0.40850 0.06041 -0.00000 -2.16 3.00
1.00000 -0.42436 0.05915 -0.00000 -2.04 3.00
1.00000 -0.44101 0.05771 -0.00000 -1.92 3.00
1.00000 -0.45839 0.05606 -0.00000 -1.80 3.00
1.00000 -0.47636 0.05417 -0.00000 -1.68 3.00
1.00000 -0.49468 0.05199 -0.00000 -1.56 3.00
1.00000 -0.51297 0.04949 -0.00000 -1.44 3.00
1.00000 -0.53064 0.04661 -0.00000 -1.32 3.00
1.00000 -0.54682 0.04329 -0.00000 -1.20 3.00
1.00000 -0.56023 0.03950 -0.00000 -1.08 3.00
1.00000 -0.56908 0.03518 -0.00000 -0.96 3.00
1.00000 -0.57097 0.03035 -0.00000 -0.84 3.00
1.00000 -0.56283 0.02505 -0.00000 -0.72 3.00
1.00000 -0.54101 0.01942 -0.00000 -0.60 3.00
1.00000 -0.50178 0.01374 -0.00000 -0.48 3.00
1.00000 -0.44214 0.00842 -0.00000 -0.36 3.00
1.00000 -0.36112 0.00400 -0.00000 -0.24 3.00
1.00000 -0.26109 0.00104 -0.00000 -0.12 3.00
1.00000 -0.14820 0.00000 -0.00000 0.00 3.00
1.00000 -0.03154 0.00104 -0.00000 0.12 3.00
1.00000 0.07921 0.00400 -0.00000 0.24 3.00
1.00000 0.17627 0.00842 -0.00000 0.36 3.00
1.00000 0.25521 0.01374 -0.00000 0.48 3.00
1.00000 0.31506 0.01942 -0.00000 0.60 3.00
1.00000 0.35729 0.02505 -0.00000 0.72 3.00
1.00000 0.38468 0.03035 -0.00000 0.84 3.00
1.00000 0.40033 0.03518 -0.00000 0.96 3.00
1.00000 0.40712 0.03950 -0.00000 1.08 3.00
1.00000 0.40749 0.04329 -0.00000 1.20 3.00
1.00000 0.40334 0.04661 -0.00000 1.32 3.00
1.00000 0.39613 0.04949 -0.00000 1.44 3.00
1.00000 0.38692 0.05199 -0.00000 1.56 3.00
1.00000 0.37648 0.05417 -0.00000 1.68 3.00
1.00000 0.36537 0.05606 -0.00000 1.80 3.00
1.00000 0.35397 0.05771 -0.00000 1.92 3.00
1.00000 0.34255 0.05915 -0.00000 2.04 3.00
1.00000 0.33128 0.06041 -0.00000 2.16 3.00
1.00000 0.32029 0.06152 -0.00000 2.28 3.00
1.00000 0.30965 0.06251 -0.00000 2.40 3.00
1.00000 0.29940 0.06338 -0.00000 2.52 3.00
1.00000 0.28957 0.06415 -0.00000 2.64 3.00
1.00000 0.28017 0.06485 -0.00000 2.76 3.00
1.00000 0.27119 0.06547 -0.00000 2.88 3.00
1.00000 0.26263 0.06602 -0.00000 3.00 3.00
1.00000 0.25448 0.06652 -0.00000 3.12 3.00
1.00000 0.24671 0.06698 -0.00000 3.24 3.00
1.00000 0.23931 0.06739 -0.00000 3.36 3.00
1.00000 0.23226 0.06776 -0.00000 3.48 3.00
1.00000 0.22554 0.06810 -0.00000 3.60 3.00
1.00000 0.21914 0.06842 -0.00000 3.72 3.00
1.00000 0.21304 0.06870 -0.00000 3.84 3.00
1.00000 0.20722 0.06896 -0.00000 3.96 3.00
1.00000 0.20166 0.06920 -0.00000 4.08 3.00
1.00000 0.19635 0.06942 -0.00000 4.20 3.00
1.00000 0.19127 0.06963 -0.00000 4.32 3.00
1.00000 0.18642 0.06982 -0.00000 4.44 3.00
1.00000 0.18177 0.06999 -0.00000 4.56 3.00
1.00000 0.17733 0.07016 -0.00000 4.68 3.00
1.00000 0.17306 0.07031 -0.00000 4.80 3.00
1.00000 0.16897 0.07045 -0.00000 4.92 3.00
1.00000 0.16505 0.07058 -0.00000 5.04 3.00
1.00000 0.16128 0.07070 -0.00000 5.16 3.00
1.00000 0.15766 0.07082 -0.00000 5.28 3.00
1.00000 0.15418 0.07093 -0.00000 5.40 3.00
1.00000 0.15083 0.07103 -0.00000 5.52 3.00
1.00000 0.14760 0.07112 -0.00000 5.64 3.00
1.00000 0.14450 0.07121 -0.00000 5.76 3.00
1.00000 0.14150 0.07130 -0.00000 5.88 3.00
1.00000 0.13861 0.07138 -0.00000 6.00 3.00
1.00000 0.13583 0.07145 -0.00000 6.12 3.00
1.00000 0.13314 0.07152 -0.00000 6.24 3.00
1.00000 0.13054 0.07159 -0.00000 6.36 3.00
1.00000 0.12802 0.07165 -0.00000 6.48 3.00
1.00000 0.12559 0.07171 -0.00000 6.60 3.00
1.00000 0.12324 0.07177 -0.00000 6.72 3.00
1.00000 0.12097 0.07182 -0.00000 6.84 3.00
1.00000 0.11876 0.07188 -0.00000 6.96 3.00
1.00000 0.11663 0.07192 -0.00000 7.08 3.00
1.00000 0.11456 0.07197 -0.00000 7.20 3.00
1.00000 0.11255 0.07201 -0.00000 7.32 3.00
1.00000 0.11061 0.07206 -0.00000 7.44 3.00
1.00000 0.10872 0.07210 -0.00000 7.56 3.00
1.00000 0.10688 0.07214 -0.00000 7.68 3.00
1.00000 0.10510 0.07217 -0.00000 7.80 3.00
1.00000 0.10337 0.07221 -0.00000 7.92 3.00
1.00000 0.10169 0.07224 -0.00000 8.04 3.00
1.00000 0.10005 0.07227 -0.00000 8.16 3.00
1.00000 0.09846 0.07230 -0.00000 8.28 3.00
1.00000 0.09691 0.07233 -0.00000 8.40 3.00
1.00000 0.09540 0.07236 -0.00000 8.52 3.00
1.00000 0.09393 0.07239 -0.00000 8.64 3.00
1.00000 0.09250 0.07242 -0.00000 8.76 3.00
1.00000 0.09110 0.07244 -0.00000 8.88 3.00
1.00000 0.08974 0.07246 -0.00000 9.00 3.00
1.00000 0.08842 0.07249 -0.00000 9.12 3.00
1.00000 0.08712 0.07251 -0.00000 9.24 3.00
1.00000 0.08586 0.07253 -0.00000 9.36 3.00
1.00000 0.08463 0.07255 -0.00000 9.48 3.00
1.00000 0.08343 0.07257 -0.00000 9.60 3.00
1.00000 0.08225 0.07259 -0.00000 9.72 3.00
1.00000 0.08111 0.07261 -0.00000 9.84 3.00
1.00000 0.07999 0.07263 -0.00000 9.96 3.00
1.00000 0.07889 0.07264 -0.00000 10.08 3.00
1.00000 0.07782 0.07266 -0.00000 10.20 3.00
1.00000 0.07678 0.07268 -0.00000 10.32 3.00
1.00000 0.07575 0.07269 -0.00000 10.44 3.00
1.00000 0.07475 0.07271 -0.00000 10.56 3.00
1.00000 0.07378 0.07272 -0.00000 10.68 3.00
1.00000 0.07282 0.07274 -0.00000 10.80 3.00
1.00000 0.07188 0.07275 -0.00000 10.92 3.00
1.00000 0.07096 0.07276 -0.00000 11.04 3.00
1.00000 0.07006 0.07277 -0.00000 11.16 3.00
1.00000 0.06918 0.07279 -0.00000 11.28 3.00
1.00000 0.06832 0.07280 -0.00000 11.40 3.00
1.00000 0.06747 0.07281 -0.00000 11.52 3.00
1.00000 0.06664 0.07282 -0.00000 11.64 3.00
1.00000 0.06583 0.07283 -0.00000 11.76 3.00
1.00000 0.06503 0.07284 -0.00000 11.88 3.00
1.00000 0.06425 0.07285 -0.00000 12.00 3.00
1.00000 0.06349 0.07286 -0.00000 12.12 3.00
1.00000 0.06274 0.07287 -0.00000 12.24 3.00
1.00000 0.06200 0.07288 -0.00000 12.36 3.00
1.00000 0.06127 0.07289 -0.00000 12.48 3.00
1.00000 0.06056 0.07290 -0.00000 12.60 3.00
1.00000 0.05987 0.07291 -0.00000 12.72 3.00
1.00000 0.05918 0.07292 -0.00000 12.84 3.00
1.00000 0.05851 0.07292 -0.00000 12.96 3.00
1.00000 0.05785 0.07293 -0.00000 13.08 3.00
1.00000 0.05720 0.07294 -0.00000 13.20 3.00
1.00000 0.05656 0.07295 -0.00000 13.32 3.00
1.00000 0.05594 0.07295 -0.00000 13.44 3.00
1.00000 0.05532 0.07296 -0.00000 13.56 3.00
1.00000 0.05472 0.07297 -0.00000 13.68 3.00
1.00000 0.05412 0.07298 -0.00000 13.80 3.00
1.00000 0.05354 0.07298 -0.00000 13.92 3.00
1.00000 0.05296 0.07299 -0.00000 14.04 3.00
1.00000 0.05239 0.07299 -0.00000 14.16 3.00
1.00000 0.05184 0.07300 -0.00000 14.28 3.00
1.00000 0.05129 0.07301 -0.00000 14.40 3.00
1.00000 0.05075 0.07301 -0.00000 14.52 3.00
1.00000 0.05022 0.07302 -0.00000 14.64 3.00
1.00000 0.04970 0.07302 -0.00000 14.76 3.00
1.00000 0.04919 0.07303 -0.00000 14.88 3.00
1.00000 0.04868 0.07303 -0.00000 15.00 3.00
1.00000 0.04819 0.07304 -0.00000 15.12 3.00
1.00000 0.04770 0.07304 -0.00000 15.24 3.00
1.00000 0.04721 0.07305 -0.00000 15.36 3.00
1.00000 0.04674 0.07305 -0.00000 15.48 3.00
1.00000 0.04627 0.07306 -0.00000 15.60 3.00
1.00000 0.04581 0.07306 -0.00000 15.72 3.00
1.00000 0.04536 0.07307 -0.00000 15.84 3.00
1.00000 0.04491 0.07307 -0.00000 15.96 3.00
1.00000 0.04447 0.07308 -0.00000 16.08 3.00
1.00000 0.04403 0.07308 -0.00000 16.20 3.00
1.00000 0.04361 0.07308 -0.00000 16.32 3.00
1.00000 0.04318 0.07309 -0.00000 16.44 3.00
1.00000 0.04277 0.07309 -0.00000 16.56 3.00
1.00000 0.04236 0.07310 -0.00000 16.68 3.00
1.00000 0.04195 0.07310 -0.00000 16.80 3.00
1.00000 0.04156 0.07310 -0.00000 16.92 3.00
1.00000 0.04116 0.07311 -0.00000 17.04 3.00
1.00000 0.04077 0.07311 -0.00000 17.16 3.00
1.00000 0.04039 0.07311 -0.00000 17.28 3.00
1.00000 0.04002 0.07312 -0.00000 17.40 3.00
1.00000 0.03964 0.07312 -0.00000 17.52 3.00
1.00000 0.03928 0.07312 -0.00000 17.64 3.00
1.00000 0.03891 0.07313 -0.00000 17.76 3.00
1.00000 0.03856 0.07313 -0.00000 17.88 3.00
1.00000 0.03820 0.07313 -0.00000 18.00 3.00
1.00000 0.03785 0.07314 -0.00000 18.12 3.00
1.00000 0.03751 0.07314 -0.00000 18.24 3.00
1.00000 0.03717 0.07314 -0.00000 18.36 3.00
1.00000 0.03684 0.07314 -0.00000 18.48 3.00
1.00000 0.03651 0.07315 -0.00000 18.60 3.00
1.00000 0.03618 0.07315 -0.00000 18.72 3.00
1.00000 0.03586 0.07315 -0.00000 18.84 3.00
1.00000 0.03554 0.07316 -0.00000 18.96 3.00
1.00000 0.03522 0.07316 -0.00000 19.08 3.00
1.00000 0.03491 0.07316 -0.00000 19.20 3.00
1.00000 0.03461 0.07316 -0.00000 19.32 3.00
1.00000 0.03430 0.07317 -0.00000 19.44 3.00
1.00000 0.03400 0.07317 -0.00000 19.56 3.00
1.00000 0.03371 0.07317 -0.00000 19.68 3.00
1.00000 0.03341 0.07317 -0.00000 19.80 3.00
1.00000 0.03313 0.07317 -0.00000 19.92 3.00
1.00000 0.03284 0.07318 -0.00000 20.04 3.00
1.00000 0.03256 0.07318 -0.00000 20.16 3.00
1.00000 0.03228 0.07318 -0.00000 20.28 3.00
1.00000 0.03200 0.07318 -0.00000 20.40 3.00
1.00000 0.03173 0.07319 -0.00000 20.52 3.00
1.00000 0.03146 0.07319 -0.00000 20.64 3.00
1.00000 0.03120 0.07319 -0.00000 20.76 3.00
1.00000 0.03093 0.07319 -0.00000 20.88 3.00
1.00000 0.03067 0.07319 -0.00000 21.00 3.00
1.00000 0.03042 0.07319 -0.00000 21.12 3.00
1.00000 0.03016 0.07320 -0.00000 21.24 3.00
1.00000 0.02991 0.07320 -0.00000 21.36 3.00
1.00000 0.02966 0.07320 -0.00000 21.48 3.00
1.00000 0.02941 0.07320 -0.00000 21.60 3.00
1.00000 0.02917 0.07320 -0.00000 21.72 3.00
1.00000 0.02893 0.07321 -0.00000 21.84 3.00
1.00000 0.02869 0.07321 -0.00000 21.96 3.00
1.00000 0.02846 0.07321 -0.00000 22.08 3.00
1.00000 0.02822 0.07321 -0.00000 22.20 3.00
1.00000 0.02799 0.07321 -0.00000 22.32 3.00
1.00000 0.02776 0.07321 -0.00000 22.44 3.00
1.00000 0.02754 0.07322 -0.00000 22.56 3.00
1.00000 0.02731 0.07322 -0.00000 22.68 3.00
1.00000 0.02709 0.07322 -0.00000 22.80 3.00
1.00000 0.02687 0.07322 -0.00000 22.92 3.00
1.00000 0.02666 0.07322 -0.00000 23.04 3.00
1.00000 0.02644 0.07322 -0.00000 23.16 3.00
1.00000 0.02623 0.07322 -0.00000 23.28 3.00
1.00000 0.02602 0.07323 -0.00000 23.40 3.00
1.00000 0.02581 0.07323 -0.00000 23.52 3.00
1.00000 0.02561 0.07323 -0.00000 23.64 3.00
1.00000 0.02540 0.07323 -0.00000 23.76 3.00
1.00000 0.02520 0.07323 -0.00000 23.88 3.00
1.00000 0.02500 0.07323 -0.00000 24.00 3.00
1.00000 0.02480 0.07323 -0.00000 24.12 3.00
1.00000 0.02461 0.07323 -0.00000 24.24 3.00
1.00000 0.02441 0.07324 -0.00000 24.36 3.00
1.00000 0.02422 0.07324 -0.00000 24.48 3.00
1.00000 0.02403 0.07324 -0.00000 24.60 3.00
1.00000 0.02384 0.07324 -0.00000 24.72 3.00
1.00000 0.02366 0.07324 -0.00000 24.84 3.00
1.00000 0.02347 0.07324 -0.00000 24.96 3.00
1.00000 0.02329 0.07324 -0.00000 25.08 3.00
1.00000 0.02311 0.07324 -0.00000 25.20 3.00
1.00000 0.02293 0.07324 -0.00000 25.32 3.00
1.00000 0.02275 0.07325 -0.00000 25.44 3.00
1.00000 0.02257 0.07325 -0.00000 25.56 3.00
1.00000 0.02240 0.07325 -0.00000 25.68 3.00
1.00000 0.02223 0.07325 -0.00000 25.80 3.00
1.00000 0.02205 0.07325 -0.00000 25.92 3.00
1.00000 0.02189 0.07325 -0.00000 26.04 3.00
1.00000 0.02172 0.07325 -0.00000 26.16 3.00
1.00000 0.02155 0.07325 -0.00000 26.28 3.00
1.00000 0.02138 0.07325 -0.00000 26.40 3.00
1.00000 0.02122 0.07325 -0.00000 26.52 3.00
1.00000 0.02106 0.07326 -0.00000 26.64 3.00
1.00000 0.02090 0.07326 -0.00000 26.76 3.00
1.00000 0.02074 0.07326 -0.00000 26.88 3.00
1.00000 0.02058 0.07326 -0.00000 27.00 3.00
1.00000 0.02042 0.07326 -0.00000 27.12 3.00
1.00000 0.02027 0.07326 -0.00000 27.24 3.00
1.00000 0.02011 0.07326 -0.00000 27.36 3.00
1.00000 0.01996 0.07326 -0.00000 27.48 3.00
1.00000 0.01981 0.07326 -0.00000 27.60 3.00
1.00000 0.01966 0.07326 -0.00000 27.72 3.00
1.00000 0.01951 0.07326 -0.00000 27.84 3.00
1.00000 0.01936 0.07327 -0.00000 27.96 3.00
1.00000 0.01922 0.07327 -0.00000 28.08 3.00
1.00000 0.01907 0.07327 -0.00000 28.20 3.00
1.00000 0.01893 0.07327 -0.00000 28.32 3.00
1.00000 0.01879 0.07327 -0.00000 28.44 3.00
1.00000 0.01864 0.07327 -0.00000 28.56 3.00
1.00000 0.01850 0.07327 -0.00000 28.68 3.00
1.00000 0.01836 0.07327 -0.00000 28.80 3.00
1.00000 0.01823 0.07327 -0.00000 28.92 3.00
1.00000 0.01809 0.07327 -0.00000 29.04 3.00
1.00000 0.01795 0.07327 -0.00000 29.16 3.00
1.00000 0.01782 0.07327 -0.00000 29.28 3.00
1.00000 0.01769 0.07327 -0.00000 29.40 3.00
1.00000 0.01755 0.07327 -0.00000 29.52 3.00
1.00000 0.01742 0.07328 -0.00000 29.64 3.00
1.00000 0.01729 0.07328 -0.00000 29.76 3.00
1.00000 0.01716 0.07328 -0.00000 29.88 3.00
1.00000 0.01703 0.07328 -0.00000 30.00 3.00
1.00000 0.01691 0.07328 -0.00000 30.12 3.00
1.00000 0.01678 0.07328 -0.00000 30.24 3.00
1.00000 0.01666 0.07328 -0.00000 30.36 3.00
1.00000 0.01653 0.07328 -0.00000 30.48 3.00
1.00000 0.01641 0.07328 -0.00000 30.60 3.00
1.00000 0.01629 0.07328 -0.00000 30.72 3.00
1.00000 0.01616 0.07328 -0.00000 30.84 3.00
1.00000 0.01604 0.07328 -0.00000 30.96 3.00
1.00000 0.01592 0.07328 -0.00000 31.08 3.00
1.00000 0.01581 0.07328 -0.00000 31.20 3.00
1.00000 0.01569 0.07328 -0.00000 31.32 3.00
1.00000 0.01557 0.07328 -0.00000 31.44 3.00
1.00000 0.01545 0.07329 -0.00000 31.56 3.00
1.00000 0.01534 0.07329 -0.00000 31.68 3.00
1.00000 0.01523 0.07329 -0.00000 31.80 3.00
1.00000 0.01511 0.07329 -0.00000 31.92 3.00
1.00000 0.01500 0.07329 -0.00000 32.04 3.00
1.00000 0.01489 0.07329 -0.00000 32.16 3.00
1.00000 0.01478 0.07329 -0.00000 32.28 3.00
1.00000 0.01467 0.07329 -0.00000 32.40 3.00
1.00000 0.01456 0.07329 -0.00000 32.52 3.00
1.00000 0.01445 0.07329 -0.00000 32.64 3.00
1.00000 0.01434 0.07329 -0.00000 32.76 3.00
1.00000 0.01423 0.07329 -0.00000 32.88 3.00
1.00000 0.01413 0.07329 -0.00000 33.00 3.00
1.00000 0.01402 0.07329 -0.00000 33.12 3.00
1.00000 0.01392 0.07329 -0.00000 33.24 3.00
1.00000 0.01381 0.07329 -0.00000 33.36 3.00
1.00000 0.01371 0.07329 -0.00000 33.48 3.00
1.00000 0.01361 0.07329 -0.00000 33.60 3.00
1.00000 0.01351 0.07329 -0.00000 33.72 3.00
1.00000 0.01341 0.07329 -0.00000 33.84 3.00
1.00000 0.01331 0.07330 -0.00000 33.96 3.00
1.00000 0.01321 0.07330 -0.00000 34.08 3.00
1.00000 0.01311 0.07330 -0.00000 34.20 3.00
1.00000 0.01301 0.07330 -0.00000 34.32 3.00
1.00000 0.01291 0.07330 -0.00000 34.44 3.00
1.00000 0.01282 0.07330 -0.00000 34.56 3.00
1.00000 0.01272 0.07330 -0.00000 34.68 3.00
1.00000 0.01262 0.07330 -0.00000 34.80 3.00
1.00000 0.01253 0.07330 -0.00000 34.92 3.00
1.00000 0.01244 0.07330 -0.00000 35.04 3.00
1.00000 0.01234 0.07330 -0.00000 35.16 3.00
1.00000 0.01225 0.07330 -0.00000 35.28 3.00
1.00000 0.01216 0.07330 -0.00000 35.40 3.00
1.00000 0.01206 0.07330 -0.00000 35.52 3.00
1.00000 0.01197 0.07330 -0.00000 35.64 3.00
1.00000 0.01188 0.07330 -0.00000 35.76 3.00
1.00000 0.01179 0.07330 -0.00000 35.88 3.00
1.00000 0.01170 0.07330 -0.00000 36.00 3.00
1.00000 0.01162 0.07330 -0.00000 36.12 3.00
1.00000 0.01153 0.07330 -0.00000 36.24 3.00
1.00000 0.01144 0.07330 -0.00000 36.36 3.00
1.00000 0.01135 0.07330 -0.00000 36.48 3.00
1.00000 0.01127 0.07330 -0.00000 36.60 3.00
1.00000 0.01118 0.07330 -0.00000 36.72 3.00
1.00000 0.01110 0.07330 -0.00000 36.84 3.00
1.00000 0.01101 0.07331 -0.00000 36.96 3.00
1.00000 0.01093 0.07331 -0.00000 37.08 3.00
1.00000 0.01084 0.07331 -0.00000 37.20 3.00
1.00000 0.01076 0.07331 -0.00000 37.32 3.00
1.00000 0.01068 0.07331 -0.00000 37.44 3.00
1.00000 0.01060 0.07331 -0.00000 37.56 3.00
1.00000 0.01051 0.07331 -0.00000 37.68 3.00
1.00000 0.01043 0.07331 -0.00000 37.80 3.00
1.00000 0.01035 0.07331 -0.00000 37.92 3.00
1.00000 0.01027 0.07331 -0.00000 38.04 3.00
1.00000 0.01019 0.07331 -0.00000 38.16 3.00
1.00000 0.01011 0.07331 -0.00000 38.28 3.00
1.00000 0.01004 0.07331 -0.00000 38.40 3.00
1.00000 0.00996 0.07331 -0.00000 38.52 3.00
1.00000 0.00988 0.07331 -0.00000 38.64 3.00
1.00000 0.00980 0.07331 -0.00000 38.76 3.00
1.00000 0.00973 0.07331 -0.00000 38.88 3.00
1.00000 0.00965 0.07331 -0.00000 39.00 3.00
1.00000 0.00958 0.07331 -0.00000 39.12 3.00
1.00000 0.00950 0.07331 -0.00000 39.24 3.00
1.00000 0.00943 0.07331 -0.00000 39.36 3.00
1.00000 0.00935 0.07331 -0.00000 39.48 3.00
1.00000 0.00928 0.07331 -0.00000 39.60 3.00
1.00000 0.00920 0.07331 -0.00000 39.72 3.00
1.00000 0.00913 0.07331 -0.00000 39.84 3.00
1.00000 0.00906 0.07331 -0.00000 39.96 3.00
1.00000 0.00899 0.07331 -0.00000 40.08 3.00
1.00000 0.00891 0.07331 -0.00000 40.20 3.00
1.00000 0.00884 0.07331 -0.00000 40.32 3.00
1.00000 0.00877 0.07331 -0.00000 40.44 3.00
1.00000 0.00870 0.07331 -0.00000 40.56 3.00
1.00000 0.00863 0.07331 -0.00000 40.68 3.00
1.00000 0.00856 0.07331 -0.00000 40.80 3.00
1.00000 0.00849 0.07332 -0.00000 40.92 3.00
1.00000 0.00842 0.07332 -0.00000 41.04 3.00
1.00000 0.00836 0.07332 -0.00000 41.16 3.00
1.00000 0.00829 0.07332 -0.00000 41.28 3.00
1.00000 0.00822 0.07332 -0.00000 41.40 3.00
1.00000 0.00815 0.07332 -0.00000 41.52 3.00
1.00000 0.00809 0.07332 -0.00000 41.64 3.00
1.00000 0.00802 0.07332 -0.00000 41.76 3.00
1.00000 0.00795 0.07332 -0.00000 41.88 3.00
1.00000 0.00789 0.07332 -0.00000 42.00 3.00
1.00000 0.00782 0.07332 -0.00000 42.12 3.00
1.00000 0.00776 0.07332 -0.00000 42.24 3.00
1.00000 0.00769 0.07332 -0.00000 42.36 3.00
1.00000 0.00763 0.07332 -0.00000 42.48 3.00
1.00000 0.00757 0.07332 -0.00000 42.60 3.00
1.00000 0.00750 0.07332 -0.00000 42.72 3.00
1.00000 0.00744 0.07332 -0.00000 42.84 3.00
1.00000 0.00738 0.07332 -0.00000 42.96 3.00
1.00000 0.00731 0.07332 -0.00000 43.08 3.00
1.00000 0.00725 0.07332 -0.00000 43.20 3.00
1.00000 0.00719 0.07332 -0.00000 43.32 3.00
1.00000 0.00713 0.07332 -0.00000 43.44 3.00
1.00000 0.00707 0.07332 -0.00000 43.56 3.00
1.00000 0.00701 0.07332 -0.00000 43.68 3.00
1.00000 0.00695 0.07332 -0.00000 43.80 3.00
1.00000 0.00689 0.07332 -0.00000 43.92 3.00
1.00000 0.00683 0.07332 -0.00000 44.04 3.00
1.00000 0.00677 0.07332 -0.00000 44.16 3.00
1.00000 0.00671 0.07332 -0.00000 44.28 3.00
1.00000 0.00665 0.07332 -0.00000 44.40 3.00
1.00000 0.00659 0.07332 -0.00000 44.52 3.00
1.00000 0.00653 0.07332 -0.00000 44.64 3.00
1.00000 0.00648 0.07332 -0.00000 44.76 3.00
1.00000 0.00642 0.07332 -0.00000 44.88 3.00
1.00000 0.00636 0.07332 -0.00000 45.00 3.00
1.00000 0.00630 0.07332 -0.00000 45.12 3.00
1.00000 0.00625 0.07332 -0.00000 45.24 3.00
1.00000 0.00619 0.07332 -0.00000 45.36 3.00
1.00000 0.00614 0.07332 -0.00000 45.48 3.00
1.00000 0.00608 0.07332 -0.00000 45.60 3.00
1.00000 0.00602 0.07332 -0.00000 45.72 3.00
1.00000 0.00597 0.07332 -0.00000 45.84 3.00
1.00000 0.00591 0.07332 -0.00000 45.96 3.00
1.00000 0.00586 0.07332 -0.00000 46.08 3.00
1.00000 0.00581 0.07332 -0.00000 46.20 3.00
1.00000 0.00575 0.07332 -0.00000 46.32 3.00
1.00000 0.00570 0.07332 -0.00000 46.44 3.00
1.00000 0.00564 0.07333 -0.00000 46.56 3.00
1.00000 0.00559 0.07333 -0.00000 46.68 3.00
1.00000 0.00554 0.07333 -0.00000 46.80 3.00
1.00000 0.00549 0.07333 -0.00000 46.92 3.00
1.00000 0.00543 0.07333 -0.00000 47.04 3.00
1.00000 0.00538 0.07333 -0.00000 47.16 3.00
1.00000 0.00533 0.07333 -0.00000 47.28 3.00
1.00000 0.00528 0.07333 -0.00000 47.40 3.00
1.00000 0.00523 0.07333 -0.00000 47.52 3.00
1.00000 0.00518 0.07333 -0.00000 47.64 3.00
1.00000 0.00512 0.07333 -0.00000 47.76 3.00
1.00000 0.00507 0.07333 -0.00000 47.88 3.00
1.00000 0.00502 0.07333 -0.00000 48.00 3.00
1.00000 0.00497 0.07333 -0.00000 48.12 3.00
1.00000 0.00492 0.07333 -0.00000 48.24 3.00
1.00000 0.00487 0.07333 -0.00000 48.36 3.00
1.00000 0.00482 0.07333 -0.00000 48.48 3.00
1.00000 0.00478 0.07333 -0.00000 48.60 3.00
1.00000 0.00473 0.07333 -0.00000 48.72 3.00
1.00000 0.00468 0.07333 -0.00000 48.84 3.00
1.00000 0.00463 0.07333 -0.00000 48.96 3.00
1.00000 0.00458 0.07333 -0.00000 49.08 3.00
1.00000 0.00453 0.07333 -0.00000 49.20 3.00
1.00000 0.00449 0.07333 -0.00000 49.32 3.00
1.00000 0.00444 0.07333 -0.00000 49.44 3.00
1.00000 0.00439 0.07333 -0.00000 49.56 3.00
1.00000 0.00434 0.07333 -0.00000 49.68 3.00
1.00000 0.00430 0.07333 -0.00000 49.80 3.00
1.00000 0.00425 0.07333 -0.00000 49.92 3.00
1.00000 0.00421 0.07333 -0.00000 50.04 3.00
1.00000 0.00416 0.07333 -0.00000 50.16 3.00
1.00000 0.00411 0.07333 -0.00000 50.28 3.00
1.00000 0.00407 0.07333 -0.00000 50.40 3.00
1.00000 0.00402 0.07333 -0.00000 50.52 3.00
1.00000 0.00398 0.07333 -0.00000 50.64 3.00
1.00000 0.00393 0.07333 -0.00000 50.76 3.00
1.00000 0.00389 0.07333 -0.00000 50.88 3.00
1.00000 0.00384 0.07333 -0.00000 51.00 3.00
1.00000 0.00380 0.07333 -0.00000 51.12 3.00
1.00000 0.00375 0.07333 -0.00000 51.24 3.00
